ngram	w1	w2	w3	w4	w5	n
dan_dikasih_motor_di_belakangnya	dan	dikasih	motor	di	belakangnya	1
dan_dilatarbelakangi_penonton_yang_sedang	dan	dilatarbelakangi	penonton	yang	sedang	1
dan_dipasang_menuju_bagian_belakang	dan	dipasang	menuju	bagian	belakang	1
dan_dipukul_dari_arah_belakang	dan	dipukul	dari	arah	belakang	1
dan_eksternal_melatarbelakangi_para_siswa	dan	eksternal	melatarbelakangi	para	siswa	1
dan_flare_di_bagian_belakang	dan	flare	di	bagian	belakang	1
dan_fondasi_rumah_bagian_belakang	dan	fondasi	rumah	bagian	belakang	1
dan_gangguan_kamtibmas_belakang_ini	dan	gangguan	kamtibmas	belakang	ini	1
dan_gas_belakangan_ini_pembelian	dan	gas	belakangan	ini	pembelian	1
dan_harus_start_dari_belakang	dan	harus	start	dari	belakang	1
dan_hujatan_yang_belakangan_tampak	dan	hujatan	yang	belakangan	tampak	1
dan_kaca_depan_serta_belakang	dan	kaca	depan	serta	belakang	1
dan_kamera_belakang_delapan_megapiksel	dan	kamera	belakang	delapan	megapiksel	1
dan_kanker_tulang_belakang_telah	dan	kanker	tulang	belakang	telah	1
dan_ke_belakang_berlangsung_sangat	dan	ke	belakang	berlangsung	sangat	1
dan_ke_belakang_sebanyak_kali	dan	ke	belakang	sebanyak	kali	1
dan_ke_belakang_tetapi_dengan	dan	ke	belakang	tetapi	dengan	1
dan_kecepatan_sosok_di_belakang	dan	kecepatan	sosok	di	belakang	1
dan_kekerasan_te-rus_diungkap_belakangan	dan	kekerasan	te-rus	diungkap	belakangan	1
dan_kekuasaan_itu_bertolak_belakang	dan	kekuasaan	itu	bertolak	belakang	1
dan_keluar_di_bagian_belakangnya	dan	keluar	di	bagian	belakangnya	1
dan_keluarga_karena_latar_belakang	dan	keluarga	karena	latar	belakang	1
dan_kemampuan_operator_di_belakang	dan	kemampuan	operator	di	belakang	1
dan_kepemimpinan_dan_latar_belakang	dan	kepemimpinan	dan	latar	belakang	1
dan_kerah_bagian_belakang_ucapnya	dan	kerah	bagian	belakang	ucapnya	1
dan_kerja_belakangan_cenderung_mengabaikan	dan	kerja	belakangan	cenderung	mengabaikan	1
dan_keterbelakangan_daerah_diduga_bersumber	dan	keterbelakangan	daerah	diduga	bersumber	1
dan_keterbelakangan_intelektual_inilah_yang	dan	keterbelakangan	intelektual	inilah	yang	1
dan_keterbelakangan_tetapi_ju-ga_regulasi	dan	keterbelakangan	tetapi	ju-ga	regulasi	1
dan_kiprahnya_itu_belakangan_dia	dan	kiprahnya	itu	belakangan	dia	1
dan_konflik_dilatarbelakangi_oleh_banyak	dan	konflik	dilatarbelakangi	oleh	banyak	1
dan_konsensus_di_panggung_belakang	dan	konsensus	di	panggung	belakang	1
dan_konstan_selama_tahun_belakangan	dan	konstan	selama	tahun	belakangan	1
dan_kritik_belakangan_ternyata_juga	dan	kritik	belakangan	ternyata	juga	1
dan_kursi_bagian_belakang_meski	dan	kursi	bagian	belakang	meski	1
dan_langsung_menimpa_tembok_belakang	dan	langsung	menimpa	tembok	belakang	1
dan_latar_belakang_agamanya_aksi	dan	latar	belakang	agamanya	aksi	1
dan_latar_belakang_akademis_saya	dan	latar	belakang	akademis	saya	1
dan_latar_belakang_berkumpul_menjadi	dan	latar	belakang	berkumpul	menjadi	1
dan_latar_belakang_bisa_mendapatkan	dan	latar	belakang	bisa	mendapatkan	1
dan_latar_belakang_contohnya_pendistribusian	dan	latar	belakang	contohnya	pendistribusian	1
dan_latar_belakang_kehidupan_ekonomi	dan	latar	belakang	kehidupan	ekonomi	1
dan_latar_belakang_masing-masing_calon	dan	latar	belakang	masing-masing	calon	1
dan_latar_belakang_melainkan_dari	dan	latar	belakang	melainkan	dari	1
dan_latar_belakang_pekerjaan_sebagai	dan	latar	belakang	pekerjaan	sebagai	1
dan_latar_belakang_pembuatan_video	dan	latar	belakang	pembuatan	video	1
dan_latar_belakang_pendidikan_tinggi	dan	latar	belakang	pendidikan	tinggi	1
dan_latar_belakang_sosial_lainnya	dan	latar	belakang	sosial	lainnya	1
dan_latarbelakang_yang_berbeda_namun	dan	latarbelakang	yang	berbeda	namun	1
dan_layanan_yang_tumpul_dilatarbelakangi	dan	layanan	yang	tumpul	dilatarbelakangi	1
dan_legislatif_yang_belakangan_ini	dan	legislatif	yang	belakangan	ini	1
dan_mampu_memperdaya_pemain_belakang	dan	mampu	memperdaya	pemain	belakang	1
dan_melakukan_penetrasi_dari_belakang	dan	melakukan	penetrasi	dari	belakang	1
dan_membingungkan_publik_belakangan_upaya	dan	membingungkan	publik	belakangan	upaya	1
dan_membuat_wiper_belakang_menjadi	dan	membuat	wiper	belakang	menjadi	1
dan_memiliki_latar_belakang_pendidikan	dan	memiliki	latar	belakang	pendidikan	1
dan_memiliki_latar_belakang_sebagai	dan	memiliki	latar	belakang	sebagai	1
dan_memperbaiki_agar_tulang_belakang	dan	memperbaiki	agar	tulang	belakang	1
dan_memukul_bagian_belakang_kepala	dan	memukul	bagian	belakang	kepala	1
dan_mencoret-coret_halaman_belakang_buku	dan	mencoret-coret	halaman	belakang	buku	1
dan_mengajaknya_ke_belakang_tempat	dan	mengajaknya	ke	belakang	tempat	1
dan_mengarah_ke_belakang_memeriksa	dan	mengarah	ke	belakang	memeriksa	1
dan_mengenai_bagian_belakang_kepala	dan	mengenai	bagian	belakang	kepala	1
dan_mengepang_rambut_bagian_belakang	dan	mengepang	rambut	bagian	belakang	1
dan_menghantam_kepala_bagian_belakangnya	dan	menghantam	kepala	bagian	belakangnya	1
dan_menyaksikan_gerbong_di_belakang	dan	menyaksikan	gerbong	di	belakang	1
dan_menyikapi_permasalahan_belakangan_ini	dan	menyikapi	permasalahan	belakangan	ini	1
dan_minggu_belakangan_banyak_suara	dan	minggu	belakangan	banyak	suara	1
dan_negative_thinking_yang_belakangan	dan	negative	thinking	yang	belakangan	1
dan_pada_poros_belakang_menjadikan	dan	pada	poros	belakang	menjadikan	1
dan_partai-partai_politik_di_belakang	dan	partai-partai	politik	di	belakang	1
dan_pastori_di_belakang_gereja	dan	pastori	di	belakang	gereja	1
dan_penglihatan_di_belakang_ujarnya	dan	penglihatan	di	belakang	ujarnya	1
dan_peralatan_ini_belakangan_aja	dan	peralatan	ini	belakangan	aja	1
dan_peristiwa_yang_terjadi_belakangan	dan	peristiwa	yang	terjadi	belakangan	1
dan_persoalan_dibelakang_hari_pungkas	dan	persoalan	dibelakang	hari	pungkas	1
dan_punya_latar_belakang_bisnis	dan	punya	latar	belakang	bisnis	1
dan_rangkaian_serangan_teror_belakangan	dan	rangkaian	serangan	teror	belakangan	1
dan_rendahnya_latar_belakang_pendidikan	dan	rendahnya	latar	belakang	pendidikan	1
dan_roda_belakang_yang_searah	dan	roda	belakang	yang	searah	1
dan_saling_belakang-membelakangi_tetapi_jadilah	dan	saling	belakang-membelakangi	tetapi	jadilah	1
dan_saling_bertolak_belakang_ini	dan	saling	bertolak	belakang	ini	1
dan_sangat_bertolak_belakang_dengan	dan	sangat	bertolak	belakang	dengan	1
dan_satu_di_belakangnya_adalah	dan	satu	di	belakangnya	adalah	1
dan_sekelompok_orang_di_belakangnya	dan	sekelompok	orang	di	belakangnya	1
dan_selalu_berada_di_belakang	dan	selalu	berada	di	belakang	1
dan_selalu_memastikan_lini_belakang	dan	selalu	memastikan	lini	belakang	1
dan_selanjutnya_menabrak_belakang_kendaraan	dan	selanjutnya	menabrak	belakang	kendaraan	1
dan_selatan_dibelakang_gawang_yang	dan	selatan	dibelakang	gawang	yang	1
dan_siapa-siapa_dibelakang_tersangka_pelaku-pelaku	dan	siapa-siapa	dibelakang	tersangka	pelaku-pelaku	1
dan_sirip_belakang_itu_dibuatnya	dan	sirip	belakang	itu	dibuatnya	1
dan_solidaritas_par-tai_yang_belakangan	dan	solidaritas	par-tai	yang	belakangan	1
dan_spatbor_belakang_serta_velg	dan	spatbor	belakang	serta	velg	1
dan_suksesi_kerajaan_di_belakangnya	dan	suksesi	kerajaan	di	belakangnya	1
dan_suporter_berada_di_belakang	dan	suporter	berada	di	belakang	1
dan_taman_kecil_dibagian_belakang	dan	taman	kecil	dibagian	belakang	1
dan_tanpa_melihat_latar_belakang	dan	tanpa	melihat	latar	belakang	1
dan_tebing_di_belakang_rumahnya	dan	tebing	di	belakang	rumahnya	1
dan_ter-belakang_serta_kurang_leng-kapnya	dan	ter-belakang	serta	kurang	leng-kapnya	1
dan_terkadang_berlatar_belakang_era	dan	terkadang	berlatar	belakang	era	1
dan_terkebelakang_adalah_sikap_dan	dan	terkebelakang	adalah	sikap	dan	1
dan_terkubur_di_pekarangan_belakang	dan	terkubur	di	pekarangan	belakang	1
dan_tertabrak_oleh_pembalap_dibelakangnya	dan	tertabrak	oleh	pembalap	dibelakangnya	1
dan_thayib_belakangan_sering_dijadikan	dan	thayib	belakangan	sering	dijadikan	1
dan_tidak_melihat_latar_belakang	dan	tidak	melihat	latar	belakang	1
dan_tidak_semua_berlatar_belakang	dan	tidak	semua	berlatar	belakang	1
dan_timur_atau_di_belakang	dan	timur	atau	di	belakang	1
dan_tinggal_persis_di_belakang	dan	tinggal	persis	di	belakang	1
dan_tombol_di_bagian_belakangnya	dan	tombol	di	bagian	belakangnya	1
dan_tubuh_bagian_belakang_korban	dan	tubuh	bagian	belakang	korban	1
dan_tulang_belakang_korban_putus	dan	tulang	belakang	korban	putus	1
dan_tulang_belakang_manusia_raksasa	dan	tulang	belakang	manusia	raksasa	1
dan_wadah_pelat_nomor_belakang	dan	wadah	pelat	nomor	belakang	1
dangkal_belakangan_dia_mengakui_program	dangkal	belakangan	dia	mengakui	program	1
dapat_ditelusuri_jauh_ke_belakang	dapat	ditelusuri	jauh	ke	belakang	1
dapat_memainkan_duet_lini_belakang	dapat	memainkan	duet	lini	belakang	1
dapat_mengetahui_latar_belakang_penghuni	dapat	mengetahui	latar	belakang	penghuni	1
dapat_menghindari_keterbelakangan_kemiskinan_dan	dapat	menghindari	keterbelakangan	kemiskinan	dan	1
dapur_di_belakang_rumah_di	dapur	di	belakang	rumah	di	1
dapur_menuju_arah_belakang_dan	dapur	menuju	arah	belakang	dan	1
darahnya_belakangan_yang_agak_tinggi	darahnya	belakangan	yang	agak	tinggi	1
dari_arah_belakang_ada_orang	dari	arah	belakang	ada	orang	1
dari_arah_belakang_dan_langsung	dari	arah	belakang	dan	langsung	1
dari_arah_belakang_dan_menjebol	dari	arah	belakang	dan	menjebol	1
dari_arah_belakang_dog_style	dari	arah	belakang	dog	style	1
dari_arah_belakang_kendaraan_tersebut	dari	arah	belakang	kendaraan	tersebut	1
dari_arah_belakang_ketika_empat	dari	arah	belakang	ketika	empat	1
dari_arah_belakang_korban_bersama	dari	arah	belakang	korban	bersama	1
dari_arah_belakang_korban_ditabrak	dari	arah	belakang	korban	ditabrak	1
dari_arah_belakang_melaju_pula	dari	arah	belakang	melaju	pula	1
dari_arah_belakang_menggunakan_batang	dari	arah	belakang	menggunakan	batang	1
dari_arah_belakang_sebelah_kiri	dari	arah	belakang	sebelah	kiri	1
dari_arah_belakang_sehingga_terjatuh	dari	arah	belakang	sehingga	terjatuh	1
dari_area_tulang_belakang_menuju	dari	area	tulang	belakang	menuju	1
dari_bahan_kulit_belakangan_ini	dari	bahan	kulit	belakangan	ini	1
dari_banyak_latar_belakang_profesi	dari	banyak	latar	belakang	profesi	1
dari_barisan_belakang_bahkan_melemparkan	dari	barisan	belakang	bahkan	melemparkan	1
dari_belakang_ada_yang_melemparkan	dari	belakang	ada	yang	melemparkan	1
dari_belakang_ada_yang_memukul	dari	belakang	ada	yang	memukul	1
dari_belakang_akibat_insiden_di	dari	belakang	akibat	insiden	di	1
dari_belakang_dan_ada_yang	dari	belakang	dan	ada	yang	1
dari_belakang_dan_itu_pun	dari	belakang	dan	itu	pun	1
dari_belakang_dan_melakukan_tinggi	dari	belakang	dan	melakukan	tinggi	1
dari_belakang_dan_memiliki_karakter	dari	belakang	dan	memiliki	karakter	1
dari_belakang_dan_menodongkan_pisah	dari	belakang	dan	menodongkan	pisah	1
dari_belakang_de-ngan_membawa_pisau	dari	belakang	de-ngan	membawa	pisau	1
dari_belakang_demikian_bunyi_sms	dari	belakang	demikian	bunyi	sms	1
dari_belakang_dengan_tangan_kiri	dari	belakang	dengan	tangan	kiri	1
dari_belakang_dia_pelaku_nabrak	dari	belakang	dia	pelaku	nabrak	1
dari_belakang_hingga_si_pencuri	dari	belakang	hingga	si	pencuri	1
dari_belakang_hingga_terdakwa_pun	dari	belakang	hingga	terdakwa	pun	1
dari_belakang_kaget_dengan_tindakan	dari	belakang	kaget	dengan	tindakan	1
dari_belakang_kami_hingga_menghanyutkan	dari	belakang	kami	hingga	menghanyutkan	1
dari_belakang_ke_ke-pala_korban	dari	belakang	ke	ke-pala	korban	1
dari_belakang_ke_rombongan_jamaah	dari	belakang	ke	rombongan	jamaah	1
dari_belakang_kebun_dibawah_batang	dari	belakang	kebun	dibawah	batang	1
dari_belakang_kendaraan_jenis_truk	dari	belakang	kendaraan	jenis	truk	1
dari_belakang_kendaraan_tak_dikenal	dari	belakang	kendaraan	tak	dikenal	1
dari_belakang_meja_dan_tahu	dari	belakang	meja	dan	tahu	1
dari_belakang_mendadak_muncul_truk	dari	belakang	mendadak	muncul	truk	1
dari_belakang_menggunakan_sepeda_motor	dari	belakang	menggunakan	sepeda	motor	1
dari_belakang_namun_korban_sempat	dari	belakang	namun	korban	sempat	1
dari_belakang_oleh_dua_pengendara	dari	belakang	oleh	dua	pengendara	1
dari_belakang_oleh_pembalap_dari	dari	belakang	oleh	pembalap	dari	1
dari_belakang_rumah_mereka_berhamburan	dari	belakang	rumah	mereka	berhamburan	1
dari_belakang_rumah_mereka_sekitar	dari	belakang	rumah	mereka	sekitar	1
dari_belakang_rumah_yang_seperti	dari	belakang	rumah	yang	seperti	1
dari_belakang_sampai_ke_haluan	dari	belakang	sampai	ke	haluan	1
dari_belakang_siswa_nomor_punggung	dari	belakang	siswa	nomor	punggung	1
dari_belakang_tengah_dan_depan	dari	belakang	tengah	dan	depan	1
dari_belakang_tepat_di_depan	dari	belakang	tepat	di	depan	1
dari_belakang_tersebut_menjadikan_alasan	dari	belakang	tersebut	menjadikan	alasan	1
dari_belakang_tidak_mampu_meneruskan	dari	belakang	tidak	mampu	meneruskan	1
dari_belakang_yang_berdampingan_dengan	dari	belakang	yang	berdampingan	dengan	1
dari_bemper_depan_dan_belakang	dari	bemper	depan	dan	belakang	1
dari_beragam_latar_belakang_daerah	dari	beragam	latar	belakang	daerah	1
dari_beragam_latar_belakang_dan	dari	beragam	latar	belakang	dan	1
dari_beragam_latar_belakang_industri	dari	beragam	latar	belakang	industri	1
dari_beragam_latar_belakang_juga	dari	beragam	latar	belakang	juga	1
dari_beragam_latar_belakang_mulai	dari	beragam	latar	belakang	mulai	1
dari_beragam_latar_belakang_seperti	dari	beragam	latar	belakang	seperti	1
dari_beragam_latar_belakang_termasuk	dari	beragam	latar	belakang	termasuk	1
dari_berba-gai_latar_belakang_berbeda	dari	berba-gai	latar	belakang	berbeda	1
dari_berbagai_indikasi_latarbelakang_terjadinya	dari	berbagai	indikasi	latarbelakang	terjadinya	1
dari_berbagai_kalangan_dan_latarbelakang	dari	berbagai	kalangan	dan	latarbelakang	1
dari_berbagai_kultur_latar_belakang	dari	berbagai	kultur	latar	belakang	1
dari_berbagai_la-tar_belakang_ilmu	dari	berbagai	la-tar	belakang	ilmu	1
dari_berbagai_latar_belakang_bergandengan	dari	berbagai	latar	belakang	bergandengan	1
dari_berbagai_latar_belakang_bisa	dari	berbagai	latar	belakang	bisa	1
dari_berbagai_latar_belakang_curah	dari	berbagai	latar	belakang	curah	1
dari_berbagai_latar_belakang_dapat	dari	berbagai	latar	belakang	dapat	1
dari_berbagai_latar_belakang_ekonomi	dari	berbagai	latar	belakang	ekonomi	1
dari_berbagai_latar_belakang_etnis	dari	berbagai	latar	belakang	etnis	1
dari_berbagai_latar_belakang_ilmu	dari	berbagai	latar	belakang	ilmu	1
dari_berbagai_latar_belakang_juga	dari	berbagai	latar	belakang	juga	1
dari_berbagai_latar_belakang_karena	dari	berbagai	latar	belakang	karena	1
dari_berbagai_latar_belakang_kata	dari	berbagai	latar	belakang	kata	1
dari_berbagai_latar_belakang_ke	dari	berbagai	latar	belakang	ke	1
dari_berbagai_latar_belakang_kebudayaan	dari	berbagai	latar	belakang	kebudayaan	1
dari_berbagai_latar_belakang_memiliki	dari	berbagai	latar	belakang	memiliki	1
dari_berbagai_latar_belakang_menunjukkan	dari	berbagai	latar	belakang	menunjukkan	1
dari_berbagai_latar_belakang_menyebut	dari	berbagai	latar	belakang	menyebut	1
dari_berbagai_latar_belakang_pembeli	dari	berbagai	latar	belakang	pembeli	1
dari_berbagai_latar_belakang_suku	dari	berbagai	latar	belakang	suku	1
dari_berbagai_latar_belakang_telah	dari	berbagai	latar	belakang	telah	1
dari_berbagai_latar_belakang_tetapi	dari	berbagai	latar	belakang	tetapi	1
dari_berbagai_latar_belakang_tujuan	dari	berbagai	latar	belakang	tujuan	1
dari_berbagai_latar_belakang_untuk	dari	berbagai	latar	belakang	untuk	1
dari_berbagai_latar_belakang_yang	dari	berbagai	latar	belakang	yang	1
dari_berbagai_latarbelakang_pekerjaan_dan	dari	berbagai	latarbelakang	pekerjaan	dan	1
dari_berbagai_macam_latar_belakang	dari	berbagai	macam	latar	belakang	1
dari_berbagai_negara_dengan_latar-belakang	dari	berbagai	negara	dengan	latar-belakang	1
dari_bisnis_tersebut_belakangan_ini	dari	bisnis	tersebut	belakangan	ini	1
dari_bohir-bohir_politik_di_belakang	dari	bohir-bohir	politik	di	belakang	1
dari_dapur_menuju_arah_belakang	dari	dapur	menuju	arah	belakang	1
dari_depan_belakang_kiri_kanan	dari	depan	belakang	kiri	kanan	1
dari_depan_dan_belakang_rombongan	dari	depan	dan	belakang	rombongan	1
dari_depan_melainkan_dari_belakang	dari	depan	melainkan	dari	belakang	1
dari_em-pat_tahun_belakangan_deretan	dari	em-pat	tahun	belakangan	deretan	1
dari_gambar_render_yang_belakangan	dari	gambar	render	yang	belakangan	1
dari_garis_belakang_sebagai_penjamin	dari	garis	belakang	sebagai	penjamin	1
dari_gudang_bagian_belakang_bangunan	dari	gudang	bagian	belakang	bangunan	1
dari_instansi_ter-sebut_belakangan_ini	dari	instansi	ter-sebut	belakangan	ini	1
dari_jendela_belakang_istrinya_berlari	dari	jendela	belakang	istrinya	berlari	1
dari_jurang_pegunungan_di_belakang	dari	jurang	pegunungan	di	belakang	1
dari_kabin_belakang_sampai_ruang	dari	kabin	belakang	sampai	ruang	1
dari_kaki_belakang_proarm_comotan	dari	kaki	belakang	proarm	comotan	1
dari_ke-salahan_pemain_pemain_belakang	dari	ke-salahan	pemain	pemain	belakang	1
dari_keluarga_berlatar_belakang_cukup	dari	keluarga	berlatar	belakang	cukup	1
dari_kesalahan_lini_belakang_kami	dari	kesalahan	lini	belakang	kami	1
dari_keterbelakangan_atau_yang_terisolasi	dari	keterbelakangan	atau	yang	terisolasi	1
dari_langkah_yang_diambil_belakangan	dari	langkah	yang	diambil	belakangan	1
dari_latar_belakang_aktivis_pemuda	dari	latar	belakang	aktivis	pemuda	1
dari_latar_belakang_bisnis_yang	dari	latar	belakang	bisnis	yang	1
dari_latar_belakang_budaya_dan	dari	latar	belakang	budaya	dan	1
dari_latar_belakang_ceritanya_ujar	dari	latar	belakang	ceritanya	ujar	1
dari_latar_belakang_dan_asal-usul	dari	latar	belakang	dan	asal-usul	1
dari_latar_belakang_dan_potensi	dari	latar	belakang	dan	potensi	1
dari_latar_belakang_dia_gayanya	dari	latar	belakang	dia	gayanya	1
dari_latar_belakang_eko-nomi_lemah	dari	latar	belakang	eko-nomi	lemah	1
dari_latar_belakang_hingga_aspek	dari	latar	belakang	hingga	aspek	1
dari_latar_belakang_keluarga_bahkan	dari	latar	belakang	keluarga	bahkan	1
dari_latar_belakang_kuliner_melainkan	dari	latar	belakang	kuliner	melainkan	1
dari_latar_belakang_musik_yang	dari	latar	belakang	musik	yang	1
dari_latar_belakang_orang_yang	dari	latar	belakang	orang	yang	1
dari_latar_belakang_pendidikan_seperti	dari	latar	belakang	pendidikan	seperti	1
dari_latar_belakang_pengusaha_memiliki	dari	latar	belakang	pengusaha	memiliki	1
dari_latar_belakang_rekam_jejak	dari	latar	belakang	rekam	jejak	1
dari_latar_belakang_seperti_itu	dari	latar	belakang	seperti	itu	1
dari_latar_belakang_yang_agak	dari	latar	belakang	yang	agak	1
dari_latar_belakang_yang_berbeda	dari	latar	belakang	yang	berbeda	1
dari_latar_belakang_yang_berbeda-beda	dari	latar	belakang	yang	berbeda-beda	1
dari_legislator_yang_berlatar_belakang	dari	legislator	yang	berlatar	belakang	1
dari_lembar_untuk_belakang_gawang	dari	lembar	untuk	belakang	gawang	1
dari_lini_belakang_hingga_ke	dari	lini	belakang	hingga	ke	1
dari_lini_belakang_yang_selama	dari	lini	belakang	yang	selama	1
dari_masa_depan_ke_belakang	dari	masa	depan	ke	belakang	1
dari_masyarakat_belakangan_mulai_diperketat	dari	masyarakat	belakangan	mulai	diperketat	1
dari_musik_sebagai_latar_belakang	dari	musik	sebagai	latar	belakang	1
dari_nyeri_pada_tulang_belakang	dari	nyeri	pada	tulang	belakang	1
dari_obesitas_adalah_tulang_belakang	dari	obesitas	adalah	tulang	belakang	1
dari_orang_dengan_latar_belakang	dari	orang	dengan	latar	belakang	1
dari_pantauan_beberapa_waktu_belakangan	dari	pantauan	beberapa	waktu	belakangan	1
dari_para_pemain_belakang_para	dari	para	pemain	belakang	para	1
dari_para_pemain_belakang_yang	dari	para	pemain	belakang	yang	1
dari_perkotakan_dan_ter-belakang_serta	dari	perkotakan	dan	ter-belakang	serta	1
dari_pintu_belakang_atau_tidak	dari	pintu	belakang	atau	tidak	1
dari_pintu_belakang_dan_diusir	dari	pintu	belakang	dan	diusir	1
dari_pintu_belakang_dan_telah	dari	pintu	belakang	dan	telah	1
dari_pintu_belakang_kata_ayah	dari	pintu	belakang	kata	ayah	1
dari_pintu_belakang_rumah_melewati	dari	pintu	belakang	rumah	melewati	1
dari_pintu_depan_ke_belakang	dari	pintu	depan	ke	belakang	1
dari_pintu_masuk_belakang_dan	dari	pintu	masuk	belakang	dan	1
dari_raut_wajahnya_belakangan_ini	dari	raut	wajahnya	belakangan	ini	1
dari_salah_satu_pemain_belakang	dari	salah	satu	pemain	belakang	1
dari_semua_latar_belakang_dan	dari	semua	latar	belakang	dan	1
dari_semua_latar_belakang_mengecewakan	dari	semua	latar	belakang	mengecewakan	1
dari_sepasang_laga_belakangan_kalah	dari	sepasang	laga	belakangan	kalah	1
dari_setiap_aksi_mereka_belakangan	dari	setiap	aksi	mereka	belakangan	1
dari_sisi_latar_belakang_lulusan	dari	sisi	latar	belakang	lulusan	1
dari_sosok_pria_berlatarbelakang_dokter	dari	sosok	pria	berlatarbelakang	dokter	1
dari_spesies_bertulang_belakang_yang	dari	spesies	bertulang	belakang	yang	1
dari_tas_tangan_belakangan_produk	dari	tas	tangan	belakangan	produk	1
dari_tempat_parkir_di_belakang	dari	tempat	parkir	di	belakang	1
dari_trek_beberapa_tahun_belakangan	dari	trek	beberapa	tahun	belakangan	1
dari_tulang_belakang_ke_tubuh	dari	tulang	belakang	ke	tubuh	1
dari_urutan_paling_belakang_yakni	dari	urutan	paling	belakang	yakni	1
