ngram	w1	w2	w3	w4	w5	n
zaman_apa_lokasi_itu_ternyata	zaman	apa	lokasi	itu	ternyata	1
zaman_apalagi_di_era_internet	zaman	apalagi	di	era	internet	1
zaman_apapun_trennya_kebaya_tetap	zaman	apapun	trennya	kebaya	tetap	1
zaman_ashra_tussa'ah_yang_disampaikan	zaman	ashra	tussa'ah	yang	disampaikan	1
zaman_awal_kemerdekaan_di_masa	zaman	awal	kemerdekaan	di	masa	1
zaman_baheula_selalu_dididik_oleh	zaman	baheula	selalu	dididik	oleh	1
zaman_bahkan_telah_menjadi_ciri	zaman	bahkan	telah	menjadi	ciri	1
zaman_baik_di_perguruan_tinggi	zaman	baik	di	perguruan	tinggi	1
zaman_baru_yang_penuh_sinar	zaman	baru	yang	penuh	sinar	1
zaman_batu_mulia_telah_menjadi	zaman	batu	mulia	telah	menjadi	1
zaman_batu_untuk_menyambut_tamu-tamu	zaman	batu	untuk	menyambut	tamu-tamu	1
zaman_batu_zaman_keramik_zaman	zaman	batu	zaman	keramik	zaman	1
zaman_belum_mengenal_minyak_karena	zaman	belum	mengenal	minyak	karena	1
zaman_berjuang_dia_anggota_delegasi	zaman	berjuang	dia	anggota	delegasi	1
zaman_canggih_yang_serba_modern	zaman	canggih	yang	serba	modern	1
zaman_dahulu_alun-alun_ini_ialah	zaman	dahulu	alun-alun	ini	ialah	1
zaman_dahulu_dan_mencatatkan_prestasi	zaman	dahulu	dan	mencatatkan	prestasi	1
zaman_dahulu_hiduplah_seorang_laki-laki	zaman	dahulu	hiduplah	seorang	laki-laki	1
zaman_dahulu_jadi_berbahan_dasar	zaman	dahulu	jadi	berbahan	dasar	1
zaman_dahulu_kala_ada_seorang	zaman	dahulu	kala	ada	seorang	1
zaman_dahulu_keris_identik_sebagai	zaman	dahulu	keris	identik	sebagai	1
zaman_dahulu_kita_telah_mendengar	zaman	dahulu	kita	telah	mendengar	1
zaman_dahulu_maka_mengunjungi_tempat	zaman	dahulu	maka	mengunjungi	tempat	1
zaman_dahulu_masih_sangat_sederhana	zaman	dahulu	masih	sangat	sederhana	1
zaman_dahulu_mengonsumsi_gaplek_lebih	zaman	dahulu	mengonsumsi	gaplek	lebih	1
zaman_dahulu_menjadi_hal_yang	zaman	dahulu	menjadi	hal	yang	1
zaman_dahulu_mesin_ketik_manual	zaman	dahulu	mesin	ketik	manual	1
zaman_dahulu_nenek_moyang_kita	zaman	dahulu	nenek	moyang	kita	1
zaman_dahulu_pasti_menghubungkan_gerhana	zaman	dahulu	pasti	menghubungkan	gerhana	1
zaman_dahulu_punden_berundak_dijadikan	zaman	dahulu	punden	berundak	dijadikan	1
zaman_dahulu_sehingga_menjadi_bagian	zaman	dahulu	sehingga	menjadi	bagian	1
zaman_dahulu_sehingga_tugas_ibu	zaman	dahulu	sehingga	tugas	ibu	1
zaman_dahulu_seperti_gamelan_tombak	zaman	dahulu	seperti	gamelan	tombak	1
zaman_dahulu_siger_dibuat_dari	zaman	dahulu	siger	dibuat	dari	1
zaman_dahulu_sudah_sangat_terkenal	zaman	dahulu	sudah	sangat	terkenal	1
zaman_dahulu_telah_mengajarkan_toleransi	zaman	dahulu	telah	mengajarkan	toleransi	1
zaman_dahulu_tidak_semua_kalangan	zaman	dahulu	tidak	semua	kalangan	1
zaman_dahulu_tidak_semua_orang	zaman	dahulu	tidak	semua	orang	1
zaman_dahulu_yang_dipakai_saat	zaman	dahulu	yang	dipakai	saat	1
zaman_dahulu_yang_sengaja_dipajang	zaman	dahulu	yang	sengaja	dipajang	1
zaman_dalam_pengasuhan_dan_rutin	zaman	dalam	pengasuhan	dan	rutin	1
zaman_dan_arus_globalisasi_membuat	zaman	dan	arus	globalisasi	membuat	1
zaman_dan_gaya_hidup_kini	zaman	dan	gaya	hidup	kini	1
zaman_dan_juga_agar_tidak	zaman	dan	juga	agar	tidak	1
zaman_dan_kebijakan_pemerintah_pusat	zaman	dan	kebijakan	pemerintah	pusat	1
zaman_dan_mampu_mengikuti_tren	zaman	dan	mampu	mengikuti	tren	1
zaman_dan_membuat_perhitungan_yang	zaman	dan	membuat	perhitungan	yang	1
zaman_dan_mengaku_dirinya_sebagai	zaman	dan	mengaku	dirinya	sebagai	1
zaman_dan_munculnya_keinginan_sebagian	zaman	dan	munculnya	keinginan	sebagian	1
zaman_dan_pengaruh_budaya_luar	zaman	dan	pengaruh	budaya	luar	1
zaman_dan_peradaban_berkembang_kata	zaman	dan	peradaban	berkembang	kata	1
zaman_dan_perubahan-perubahan_makna_dalam	zaman	dan	perubahan-perubahan	makna	dalam	1
zaman_dan_pesan_iman_didalamnya	zaman	dan	pesan	iman	didalamnya	1
zaman_dan_realitas_kehidupan_zaman	zaman	dan	realitas	kehidupan	zaman	1
zaman_dan_semua_orang_harus	zaman	dan	semua	orang	harus	1
zaman_dan_teknologi_ia_berharap	zaman	dan	teknologi	ia	berharap	1
zaman_dan_teknologi_memang_memberi	zaman	dan	teknologi	memang	memberi	1
zaman_dan_teknologi_terapi_hyperbaric	zaman	dan	teknologi	terapi	hyperbaric	1
zaman_dan_teknologi_yang_mengikutinya	zaman	dan	teknologi	yang	mengikutinya	1
zaman_dan_tingginya_pendidikan_masyarakat	zaman	dan	tingginya	pendidikan	masyarakat	1
zaman_dan_tuntutan_masyarakat_sehingga	zaman	dan	tuntutan	masyarakat	sehingga	1
zaman_dari_kecenderungan_dan_kegemaran	zaman	dari	kecenderungan	dan	kegemaran	1
zaman_dengan_berbagai_tantangan_yang	zaman	dengan	berbagai	tantangan	yang	1
zaman_dengan_membangun_dan_memperkuatnya	zaman	dengan	membangun	dan	memperkuatnya	1
zaman_dengan_memperluas_cakupan_kegiatan	zaman	dengan	memperluas	cakupan	kegiatan	1
zaman_dengan_ribuan_variasi_makanan	zaman	dengan	ribuan	variasi	makanan	1
zaman_di_kala_negeri_ini	zaman	di	kala	negeri	ini	1
zaman_di_mana_manusia_menemukan	zaman	di	mana	manusia	menemukan	1
zaman_di_selitar_gedung_itu	zaman	di	selitar	gedung	itu	1
zaman_dia_dulu_komunikasi_an-tarsuporter	zaman	dia	dulu	komunikasi	an-tarsuporter	1
zaman_digital_sekarang_menjadi_salah	zaman	digital	sekarang	menjadi	salah	1
zaman_distribusi_buku_bacaan_ke	zaman	distribusi	buku	bacaan	ke	1
zaman_disulap_menjadi_sumber_inspirasi	zaman	disulap	menjadi	sumber	inspirasi	1
zaman_doeloe_sama_persis_dengan	zaman	doeloe	sama	persis	dengan	1
zaman_dulu_adalah_abanol_salahan	zaman	dulu	adalah	abanol	salahan	1
zaman_dulu_atau_jip_mulai	zaman	dulu	atau	jip	mulai	1
zaman_dulu_atau_pun_ba-rang-barang	zaman	dulu	atau	pun	ba-rang-barang	1
zaman_dulu_atau_yang_sekarang	zaman	dulu	atau	yang	sekarang	1
zaman_dulu_banyak_dihiasi_dengan	zaman	dulu	banyak	dihiasi	dengan	1
zaman_dulu_benar_dengan_memiliki	zaman	dulu	benar	dengan	memiliki	1
zaman_dulu_beru-pa_peti_besi	zaman	dulu	beru-pa	peti	besi	1
zaman_dulu_dan_jajanan_tradisional	zaman	dulu	dan	jajanan	tradisional	1
zaman_dulu_dan_lomba_mewarnai	zaman	dulu	dan	lomba	mewarnai	1
zaman_dulu_dan_sudah_semakin	zaman	dulu	dan	sudah	semakin	1
zaman_dulu_diduga_juga_memiliki	zaman	dulu	diduga	juga	memiliki	1
zaman_dulu_fokus_pada_kognitif	zaman	dulu	fokus	pada	kognitif	1
zaman_dulu_guyon_merupakan_suatu	zaman	dulu	guyon	merupakan	suatu	1
zaman_dulu_hotel-hotel_ini_tergolong	zaman	dulu	hotel-hotel	ini	tergolong	1
zaman_dulu_karena_zaman_dulu	zaman	dulu	karena	zaman	dulu	1
zaman_dulu_kartupos_serta_sketsa	zaman	dulu	kartupos	serta	sketsa	1
zaman_dulu_kebanjiran_jika_ada	zaman	dulu	kebanjiran	jika	ada	1
zaman_dulu_keris_dari_batu	zaman	dulu	keris	dari	batu	1
zaman_dulu_kulit_luar_ini	zaman	dulu	kulit	luar	ini	1
zaman_dulu_manusia_sudah_disibukkan	zaman	dulu	manusia	sudah	disibukkan	1
zaman_dulu_mobil-mobil_dari_komunitas	zaman	dulu	mobil-mobil	dari	komunitas	1
zaman_dulu_mungkin_zaman_sekarang	zaman	dulu	mungkin	zaman	sekarang	1
zaman_dulu_tak_terus_hidup	zaman	dulu	tak	terus	hidup	1
zaman_dulu_telah_mengekspresikan_kecintaan	zaman	dulu	telah	mengekspresikan	kecintaan	1
zaman_dulu_tidak_biasa_makan	zaman	dulu	tidak	biasa	makan	1
zaman_dulu_tidak_mudah_melahirkan	zaman	dulu	tidak	mudah	melahirkan	1
zaman_dulu_untuk_menyebut_penunggu	zaman	dulu	untuk	menyebut	penunggu	1
zaman_dulu_untuk_panggung_pentas	zaman	dulu	untuk	panggung	pentas	1
zaman_dulu_waktu_berperang_kata	zaman	dulu	waktu	berperang	kata	1
zaman_dulu_warga_sudah_biasa	zaman	dulu	warga	sudah	biasa	1
zaman_dulu_yang_berkaitan_dengan	zaman	dulu	yang	berkaitan	dengan	1
zaman_dulu_yang_bisa_melahirkan	zaman	dulu	yang	bisa	melahirkan	1
zaman_dulu_yang_dimodernisasi_dengan	zaman	dulu	yang	dimodernisasi	dengan	1
zaman_dulu_yang_lazim_dikenakan	zaman	dulu	yang	lazim	dikenakan	1
zaman_dulu_yang_masih_bertekel	zaman	dulu	yang	masih	bertekel	1
zaman_dulu_yang_masih_kecil	zaman	dulu	yang	masih	kecil	1
zaman_dulu_yang_mewariskan_iman	zaman	dulu	yang	mewariskan	iman	1
zaman_edan_dipopulerkan_oleh_pujangga	zaman	edan	dipopulerkan	oleh	pujangga	1
zaman_edan_mungkin_benar_yang	zaman	edan	mungkin	benar	yang	1
zaman_gamelan_akan_tergusur_dengan	zaman	gamelan	akan	tergusur	dengan	1
zaman_geliat_usaha_masyarakat_di	zaman	geliat	usaha	masyarakat	di	1
zaman_generasi_pertama_komikus_zaman	zaman	generasi	pertama	komikus	zaman	1
zaman_globalisasi_dan_persaingan_ketat	zaman	globalisasi	dan	persaingan	ketat	1
zaman_harus_mengembangkan_respons_kepahlawanan	zaman	harus	mengembangkan	respons	kepahlawanan	1
zaman_hidup_dalam_fatamorgana_kebenaran	zaman	hidup	dalam	fatamorgana	kebenaran	1
zaman_ini_akan_memacu_dan	zaman	ini	akan	memacu	dan	1
zaman_ini_barangkali_telah_membawa	zaman	ini	barangkali	telah	membawa	1
zaman_ini_masih_sebatas_perut	zaman	ini	masih	sebatas	perut	1
zaman_ini_memiliki_peran_yang	zaman	ini	memiliki	peran	yang	1
zaman_ini_siapa_yang_tak	zaman	ini	siapa	yang	tak	1
zaman_ini_yang_menganggap_pemerkosaan	zaman	ini	yang	menganggap	pemerkosaan	1
zaman_itu_abad_ratusan_tahun	zaman	itu	abad	ratusan	tahun	1
zaman_itu_belum_banyak_angkutan	zaman	itu	belum	banyak	angkutan	1
zaman_itu_biasanya_ada_satu	zaman	itu	biasanya	ada	satu	1
zaman_itu_disesuaikan_dengan_budaya	zaman	itu	disesuaikan	dengan	budaya	1
zaman_itu_juga_mencapai_jumlah	zaman	itu	juga	mencapai	jumlah	1
zaman_itu_sudah_ditemukan_bahan	zaman	itu	sudah	ditemukan	bahan	1
zaman_itu_sulit_disentuh_hukum	zaman	itu	sulit	disentuh	hukum	1
zaman_itu_tempat_paling_efektif	zaman	itu	tempat	paling	efektif	1
zaman_itu_terpesona_dengan_adab	zaman	itu	terpesona	dengan	adab	1
zaman_itu_yang_menurutnya_tidak	zaman	itu	yang	menurutnya	tidak	1
zaman_jahiliyah_beliau_mengajarkan_kepada	zaman	jahiliyah	beliau	mengajarkan	kepada	1
zaman_jahiliyah_orang-orang_musyrik_selalu	zaman	jahiliyah	orang-orang	musyrik	selalu	1
zaman_jamu_bisa_dikemas_lebih	zaman	jamu	bisa	dikemas	lebih	1
zaman_jika_memang_masih_layak	zaman	jika	memang	masih	layak	1
zaman_juga_berkontribusi_kepada_kalangan	zaman	juga	berkontribusi	kepada	kalangan	1
zaman_justru_akan_membuat_budaya	zaman	justru	akan	membuat	budaya	1
zaman_kami_bank_ketinggalan_nantinya	zaman	kami	bank	ketinggalan	nantinya	1
zaman_kampanye_pemilu_dan_pilkada	zaman	kampanye	pemilu	dan	pilkada	1
zaman_karena_kepemimpinan_dan_keteladanan	zaman	karena	kepemimpinan	dan	keteladanan	1
zaman_kariernya_akan_berujung_mengenaskan	zaman	kariernya	akan	berujung	mengenaskan	1
zaman_ke-bodohan_tapi_mau_saja	zaman	ke-bodohan	tapi	mau	saja	1
zaman_kebebasan_informasi_ini_setiap	zaman	kebebasan	informasi	ini	setiap	1
zaman_kebutuhan_akan_aksi_foto	zaman	kebutuhan	akan	aksi	foto	1
zaman_kegelapan_alam_semesta_perlahan-lahan	zaman	kegelapan	alam	semesta	perlahan-lahan	1
zaman_kegembiraan_kemerdekaan_sebagian_wilayah	zaman	kegembiraan	kemerdekaan	sebagian	wilayah	1
zaman_kekhalifahan_masih_disaksikan_peradaban	zaman	kekhalifahan	masih	disaksikan	peradaban	1
zaman_keluarga-keluarga_baru_cenderung_berisi	zaman	keluarga-keluarga	baru	cenderung	berisi	1
zaman_kemapanan_atau_situasi_yang	zaman	kemapanan	atau	situasi	yang	1
zaman_kerajaan_hingga_zaman_kolonial	zaman	kerajaan	hingga	zaman	kolonial	1
zaman_kerajaan_pasar_digunakan_sebagai	zaman	kerajaan	pasar	digunakan	sebagai	1
zaman_keramik_zaman_kertas_dan	zaman	keramik	zaman	kertas	dan	1
zaman_kertas_dan_zaman_kaligrafi	zaman	kertas	dan	zaman	kaligrafi	1
zaman_kesenian_yang_awalnya_hanya	zaman	kesenian	yang	awalnya	hanya	1
zaman_kesetaraan_seperti_saat_ini	zaman	kesetaraan	seperti	saat	ini	1
zaman_ketika_buruh_pengebor_minyak	zaman	ketika	buruh	pengebor	minyak	1
zaman_ketika_homeschooling_tiba-tiba_meluas	zaman	ketika	homeschooling	tiba-tiba	meluas	1
zaman_ketika_penduduk_merasa_kian	zaman	ketika	penduduk	merasa	kian	1
zaman_ketika_pribumi_sedang_dalam	zaman	ketika	pribumi	sedang	dalam	1
zaman_ketika_satu_momen_dapat	zaman	ketika	satu	momen	dapat	1
zaman_ketika_teknologi_menjadi_tuan	zaman	ketika	teknologi	menjadi	tuan	1
zaman_khususnya_menyiapkan_sumber_daya	zaman	khususnya	menyiapkan	sumber	daya	1
zaman_kini_adalah_pewaris_sah	zaman	kini	adalah	pewaris	sah	1
zaman_kini_mulai_bangkit_kembali	zaman	kini	mulai	bangkit	kembali	1
zaman_kini_sudah_tidak_lagi	zaman	kini	sudah	tidak	lagi	1
zaman_kita_telah_merdeka_sekarang	zaman	kita	telah	merdeka	sekarang	1
zaman_kiwari_bukan_lagi_sesosok	zaman	kiwari	bukan	lagi	sesosok	1
zaman_klasik_pra-Islam_dengan_kemegahan	zaman	klasik	pra-Islam	dengan	kemegahan	1
zaman_kolonial_di_beberapa_lokasi	zaman	kolonial	di	beberapa	lokasi	1
zaman_kolonial_itu_upaya_mengubah	zaman	kolonial	itu	upaya	mengubah	1
zaman_kolonial_jamaah_haji_jelas	zaman	kolonial	jamaah	haji	jelas	1
zaman_kolonial_sudah_direncanakan_sungai	zaman	kolonial	sudah	direncanakan	sungai	1
zaman_kuda_gigi_besi_barang	zaman	kuda	gigi	besi	barang	1
zaman_kuno_itu_orang_dari	zaman	kuno	itu	orang	dari	1
zaman_kuno_kata_seorang_milisi	zaman	kuno	kata	seorang	milisi	1
zaman_lagi_kita_memakai_fasilitas	zaman	lagi	kita	memakai	fasilitas	1
zaman_lagi_persaingan_antar_generasi	zaman	lagi	persaingan	antar	generasi	1
zaman_ma-ka_langkah_yang_ditempuh	zaman	ma-ka	langkah	yang	ditempuh	1
zaman_majapahit_sampai_sekarang_tukas	zaman	majapahit	sampai	sekarang	tukas	1
zaman_manusia_sudah_tidak_malu	zaman	manusia	sudah	tidak	malu	1
zaman_materialisme_yang_kini_melanda	zaman	materialisme	yang	kini	melanda	1
zaman_materialistis_segala_sesuatu_diukur	zaman	materialistis	segala	sesuatu	diukur	1
zaman_media_elektronik_sekarang_ini	zaman	media	elektronik	sekarang	ini	1
zaman_melek_teknologi_ini_simplikasi	zaman	melek	teknologi	ini	simplikasi	1
zaman_memang_berbeda_tujuh_puluh	zaman	memang	berbeda	tujuh	puluh	1
zaman_memang_bisa_mempengaruhi_pola	zaman	memang	bisa	mempengaruhi	pola	1
zaman_memang_memicu_perubahan_dalam	zaman	memang	memicu	perubahan	dalam	1
zaman_membawa_tren_yang_berkibar	zaman	membawa	tren	yang	berkibar	1
zaman_membuat_istri_turut_mencari	zaman	membuat	istri	turut	mencari	1
zaman_menjadi_terlalu_tua_dan	zaman	menjadi	terlalu	tua	dan	1
zaman_menu-ju_daerah_yang_modern	zaman	menu-ju	daerah	yang	modern	1
zaman_menuntut_perempuan_dan_anak	zaman	menuntut	perempuan	dan	anak	1
zaman_mereka_bukan_zaman_kita	zaman	mereka	bukan	zaman	kita	1
zaman_mereka_dengan_mengikuti_perkembangan	zaman	mereka	dengan	mengikuti	perkembangan	1
zaman_merupakan_suatu_hal_positif	zaman	merupakan	suatu	hal	positif	1
zaman_mesolitik_yang_ditemukan_di	zaman	mesolitik	yang	ditemukan	di	1
zaman_misalnya_pakai_unsur_bahasa	zaman	misalnya	pakai	unsur	bahasa	1
zaman_model_sepatu_hak_tinggi	zaman	model	sepatu	hak	tinggi	1
zaman_modern_atas_emansipasi_perempuan	zaman	modern	atas	emansipasi	perempuan	1
zaman_modern_bentuk_demokrasi_itu	zaman	modern	bentuk	demokrasi	itu	1
zaman_modern_harus_diikuti_ujar	zaman	modern	harus	diikuti	ujar	1
zaman_modern_ini_ialah_kemudahan	zaman	modern	ini	ialah	kemudahan	1
zaman_modern_ini_masih_ada	zaman	modern	ini	masih	ada	1
zaman_modern_ini_menuntut_kualitas	zaman	modern	ini	menuntut	kualitas	1
zaman_modern_ini_pelabuhan_mendorong	zaman	modern	ini	pelabuhan	mendorong	1
zaman_modern_ini_tidak_ada	zaman	modern	ini	tidak	ada	1
zaman_modern_karena_biasanya_film	zaman	modern	karena	biasanya	film	1
zaman_modern_saat_ini_pahlawan	zaman	modern	saat	ini	pahlawan	1
zaman_modern_sekarang_banyak_yang	zaman	modern	sekarang	banyak	yang	1
zaman_mulai_dilakukan_modifikasi_bentuknya	zaman	mulai	dilakukan	modifikasi	bentuknya	1
zaman_namun_konsistensi_tetap_dipegang	zaman	namun	konsistensi	tetap	dipegang	1
zaman_nari-nari_di_atas_panggung	zaman	nari-nari	di	atas	panggung	1
zaman_nenek_moyang_bisa_kita	zaman	nenek	moyang	bisa	kita	1
zaman_nenek_moyang_ini_digemari	zaman	nenek	moyang	ini	digemari	1
zaman_nenek_moyang_kita_tutupnya	zaman	nenek	moyang	kita	tutupnya	1
zaman_nenek_moyang_musik_merupakan	zaman	nenek	moyang	musik	merupakan	1
zaman_normal_harga_barang-barang_stabil	zaman	normal	harga	barang-barang	stabil	1
zaman_orde_baru_itu_telah	zaman	orde	baru	itu	telah	1
zaman_orde_baru_justru_perajin	zaman	orde	baru	justru	perajin	1
zaman_orde_baru_kita_bisa	zaman	orde	baru	kita	bisa	1
zaman_orde_baru_melakukan_pelanggaran	zaman	orde	baru	melakukan	pelanggaran	1
zaman_orde_baru_sia-pa_yang	zaman	orde	baru	sia-pa	yang	1
zaman_orde_baru_tapi_sampai	zaman	orde	baru	tapi	sampai	1
zaman_orde_baru_yang_hanya	zaman	orde	baru	yang	hanya	1
zaman_orde_baru_yang_terkenal	zaman	orde	baru	yang	terkenal	1
zaman_orde_lama_persen_biaya	zaman	orde	lama	persen	biaya	1
zaman_orde_lama_yang_menerbitkan	zaman	orde	lama	yang	menerbitkan	1
zaman_otonomisasi_ini_harus_betul-betul	zaman	otonomisasi	ini	harus	betul-betul	1
zaman_otoriter_dulu_ujar_sang	zaman	otoriter	dulu	ujar	sang	1
zaman_para_rasul_pun_ajaran-ajaran	zaman	para	rasul	pun	ajaran-ajaran	1
zaman_pasca-Orba_contohnya_masih_sama	zaman	pasca-Orba	contohnya	masih	sama	1
zaman_pemerintahan_sebelumnya_juga_sudah	zaman	pemerintahan	sebelumnya	juga	sudah	1
zaman_pemerintahan_yang_lalu-lalu_selalu	zaman	pemerintahan	yang	lalu-lalu	selalu	1
zaman_pemerintahannya_seperti_yang_ditudingkan	zaman	pemerintahannya	seperti	yang	ditudingkan	1
zaman_pencerahan_dan_kemudian_revolusi	zaman	pencerahan	dan	kemudian	revolusi	1
zaman_penjajahan_hingga_detik_ini	zaman	penjajahan	hingga	detik	ini	1
zaman_per-janjian_baru_merupakan_ura-ian	zaman	per-janjian	baru	merupakan	ura-ian	1
zaman_perang_juga_merupakan_simbol	zaman	perang	juga	merupakan	simbol	1
zaman_perang_kemerdekaan_kita_pernah	zaman	perang	kemerdekaan	kita	pernah	1
zaman_perang_kemerdekaan_secara_meyakinkan	zaman	perang	kemerdekaan	secara	meyakinkan	1
zaman_perang_wilayah_tersebut_menjadi	zaman	perang	wilayah	tersebut	menjadi	1
zaman_pergerakan_hingga_zaman_kemerdekaan	zaman	pergerakan	hingga	zaman	kemerdekaan	1
zaman_pergerakan_kemer-dekaan_pemudalah_yang	zaman	pergerakan	kemer-dekaan	pemudalah	yang	1
zaman_perikanan_masih_tergabung_dalam	zaman	perikanan	masih	tergabung	dalam	1
zaman_perjuangan_mempertahankan_kemerdekaan_yaitu	zaman	perjuangan	mempertahankan	kemerdekaan	yaitu	1
zaman_perjuangan_yang_memperkuat_setiap	zaman	perjuangan	yang	memperkuat	setiap	1
zaman_perunggu_zaman_batu_zaman	zaman	perunggu	zaman	batu	zaman	1
zaman_postmodern_pemimpin_lahir_dari	zaman	postmodern	pemimpin	lahir	dari	1
zaman_prasejarah_perkakas-perkakas_tersebut_digunakan	zaman	prasejarah	perkakas-perkakas	tersebut	digunakan	1
zaman_prasejarah_purba_dengan_struktur	zaman	prasejarah	purba	dengan	struktur	1
zaman_prasejarah_yang_hingga_kini	zaman	prasejarah	yang	hingga	kini	1
zaman_produk_ini_kalah_bersaing	zaman	produk	ini	kalah	bersaing	1
zaman_produk-produk_hukum_fikih_mengalami	zaman	produk-produk	hukum	fikih	mengalami	1
zaman_progresif_pen-capaian_puncak_pencerahan	zaman	progresif	pen-capaian	puncak	pencerahan	1
zaman_purba_dan_juga_sumber	zaman	purba	dan	juga	sumber	1
zaman_purba_ini_mempunyai_waktu	zaman	purba	ini	mempunyai	waktu	1
zaman_purba_pendidikan_hingga_seni	zaman	purba	pendidikan	hingga	seni	1
zaman_ragam_wadah_silaturahim_pun	zaman	ragam	wadah	silaturahim	pun	1
zaman_raja-raja_barangkali_dari_gejolak	zaman	raja-raja	barangkali	dari	gejolak	1
zaman_reformasi_sebutan_ini_muncul	zaman	reformasi	sebutan	ini	muncul	1
zaman_riuhnya_reformasi_sekian_ribu	zaman	riuhnya	reformasi	sekian	ribu	1
zaman_saat_ini_kata_dia	zaman	saat	ini	kata	dia	1
zaman_saya_hanya_dua_orang	zaman	saya	hanya	dua	orang	1
zaman_saya_ini_semua_orang	zaman	saya	ini	semua	orang	1
zaman_saya_sudah_ada_permintaan	zaman	saya	sudah	ada	permintaan	1
zaman_saya_telah_membuat_tidak	zaman	saya	telah	membuat	tidak	1
zaman_se-karang_ini_sangat_besar	zaman	se-karang	ini	sangat	besar	1
zaman_se-karang_juga_dan_sekarang	zaman	se-karang	juga	dan	sekarang	1
zaman_sebagai_akibat_derasnya_arus	zaman	sebagai	akibat	derasnya	arus	1
zaman_sekarang_aku_kadang-kadang_datang	zaman	sekarang	aku	kadang-kadang	datang	1
zaman_sekarang_apalagi_terkait_dengan	zaman	sekarang	apalagi	terkait	dengan	1
zaman_sekarang_berbeda_dengan_dahulu	zaman	sekarang	berbeda	dengan	dahulu	1
zaman_sekarang_bisa_dikatakan_sebagai	zaman	sekarang	bisa	dikatakan	sebagai	1
zaman_sekarang_dakwah_dengan_sunnah	zaman	sekarang	dakwah	dengan	sunnah	1
zaman_sekarang_dibuat_sedemikian_rupa	zaman	sekarang	dibuat	sedemikian	rupa	1
zaman_sekarang_ini_anak-anak_muda	zaman	sekarang	ini	anak-anak	muda	1
zaman_sekarang_ini_itu_sudah	zaman	sekarang	ini	itu	sudah	1
zaman_sekarang_ini_katanya_anak	zaman	sekarang	ini	katanya	anak	1
zaman_sekarang_ini_kemaksiatan_begitu	zaman	sekarang	ini	kemaksiatan	begitu	1
zaman_sekarang_ini_kita_yang	zaman	sekarang	ini	kita	yang	1
zaman_sekarang_jangan_kalah_dari	zaman	sekarang	jangan	kalah	dari	1
zaman_sekarang_juga_sangat_bahaya	zaman	sekarang	juga	sangat	bahaya	1
zaman_sekarang_karena_musiknya_saya	zaman	sekarang	karena	musiknya	saya	1
zaman_sekarang_kata_dia_label	zaman	sekarang	kata	dia	label	1
zaman_sekarang_kerap_dekat_dengan	zaman	sekarang	kerap	dekat	dengan	1
zaman_sekarang_kita_bisa_lihat	zaman	sekarang	kita	bisa	lihat	1
zaman_sekarang_kita_harus_mengikuti	zaman	sekarang	kita	harus	mengikuti	1
zaman_sekarang_kita_kenal_banyak	zaman	sekarang	kita	kenal	banyak	1
zaman_sekarang_kurang_dapat_diterima	zaman	sekarang	kurang	dapat	diterima	1
zaman_sekarang_lebih_lama_menggunakan	zaman	sekarang	lebih	lama	menggunakan	1
zaman_sekarang_makin_kita_protektif	zaman	sekarang	makin	kita	protektif	1
zaman_sekarang_menghadapi_tantangan_lapa-ngan	zaman	sekarang	menghadapi	tantangan	lapa-ngan	1
zaman_sekarang_panah_busur_dan	zaman	sekarang	panah	busur	dan	1
zaman_sekarang_rasanya_setiap_orang	zaman	sekarang	rasanya	setiap	orang	1
zaman_sekarang_sedang_dekat_dengan	zaman	sekarang	sedang	dekat	dengan	1
zaman_sekarang_sering_sekali_makan	zaman	sekarang	sering	sekali	makan	1
zaman_sekarang_sudah_bagus-bagus_beragam	zaman	sekarang	sudah	bagus-bagus	beragam	1
zaman_sekarang_sudah_mengonsumsi_terlalu	zaman	sekarang	sudah	mengonsumsi	terlalu	1
zaman_sekarang_tidak_bisa_dipungkiri	zaman	sekarang	tidak	bisa	dipungkiri	1
zaman_sekarang_untuk_tidak_kalah	zaman	sekarang	untuk	tidak	kalah	1
zaman_sekarang_yang_juga_memuat	zaman	sekarang	yang	juga	memuat	1
zaman_sekarang_yang_mempraktekkan_secara	zaman	sekarang	yang	mempraktekkan	secara	1
zaman_sekarang_yang_menuntut_anak-anak	zaman	sekarang	yang	menuntut	anak-anak	1
zaman_sekolah_bergabung_jadi_tim	zaman	sekolah	bergabung	jadi	tim	1
zaman_sekolah_dulu_prihatin_dengan	zaman	sekolah	dulu	prihatin	dengan	1
zaman_sekolah_jika_kita_tidak	zaman	sekolah	jika	kita	tidak	1
zaman_selalu_ada_warna_bagaimana	zaman	selalu	ada	warna	bagaimana	1
zaman_semakin_berkembang_pula_penggunaan	zaman	semakin	berkembang	pula	penggunaan	1
zaman_semakin_mode-ren_tetapi_tradisi	zaman	semakin	mode-ren	tetapi	tradisi	1
zaman_semoga_adek-adek_sebagai_penerus	zaman	semoga	adek-adek	sebagai	penerus	1
zaman_seperti_saat_ini_tidak	zaman	seperti	saat	ini	tidak	1
zaman_serba_bersaing_seperti_sekarang	zaman	serba	bersaing	seperti	sekarang	1
zaman_serba_canggih_ini_perpustakaan	zaman	serba	canggih	ini	perpustakaan	1
zaman_serta_mampu_berinteraksi_kepada	zaman	serta	mampu	berinteraksi	kepada	1
