ngram	w1	w2	w3	w4	w5	n
bersama-sama_ingin_menyongsong_masa_depan	bersama-sama	ingin	menyongsong	masa	depan	1
bersama-sama_merenda_masa_depan_daerah	bersama-sama	merenda	masa	depan	daerah	1
bersama-sama_merenungkan_kembali_untuk_masa	bersama-sama	merenungkan	kembali	untuk	masa	1
bersamaan_dengan_masa_edarnya_di	bersamaan	dengan	masa	edarnya	di	1
bersamaan_dengan_masa_kampanye_pilkada	bersamaan	dengan	masa	kampanye	pilkada	1
bersamaan_dengan_masa_registrasi_program	bersamaan	dengan	masa	registrasi	program	1
bersangkutan_harus_memiliki_basis_masa	bersangkutan	harus	memiliki	basis	masa	1
bersangkutan_sudah_akan_memasuki_masa	bersangkutan	sudah	akan	memasuki	masa	1
bersangkutan_untuk_kelanjutan_masa_baktinya	bersangkutan	untuk	kelanjutan	masa	baktinya	1
bersatu_melihat_masa_depan_negeri	bersatu	melihat	masa	depan	negeri	1
bersejarah_karena_dulu_di_masa	bersejarah	karena	dulu	di	masa	1
bersejarah_peninggalan_masa_lalu_tersurat	bersejarah	peninggalan	masa	lalu	tersurat	1
berserakan_tersebut_dikumpulkan_pada_masa	berserakan	tersebut	dikumpulkan	pada	masa	1
bersiap_menjadi_pemimpin_masa_depan	bersiap	menjadi	pemimpin	masa	depan	1
bersifat_pribadi_di_masa_kampanye	bersifat	pribadi	di	masa	kampanye	1
bersikap_masa_bodoh_dengan_menyerahkan	bersikap	masa	bodoh	dengan	menyerahkan	1
bersikap_masa_bodoh_maka_dengan	bersikap	masa	bodoh	maka	dengan	1
bersikap_masa_bodoh_yakni_me-nyerahkan	bersikap	masa	bodoh	yakni	me-nyerahkan	1
bersikap_membiarkan_atau_masa_bodoh	bersikap	membiarkan	atau	masa	bodoh	1
bersikap_ragu_terhadap_masa_depan	bersikap	ragu	terhadap	masa	depan	1
bersikap_tegas_terhadap_masa_lalu	bersikap	tegas	terhadap	masa	lalu	1
bersubsidi_ton_untuk_sisa_masa	bersubsidi	ton	untuk	sisa	masa	1
bersumpah_untuk_masa_jabatan_didampingi	bersumpah	untuk	masa	jabatan	didampingi	1
bertahan_hingga_masa_bakti_keduanya	bertahan	hingga	masa	bakti	keduanya	1
bertahun-tahun_masa_buah_kita_impor	bertahun-tahun	masa	buah	kita	impor	1
bertambah_pegawai_masa_dari_tahun	bertambah	pegawai	masa	dari	tahun	1
bertanggung-jawab_juga_akan_masa_depan-nya	bertanggung-jawab	juga	akan	masa	depan-nya	1
bertanggungjawab_akan_masa_depan_mereka	bertanggungjawab	akan	masa	depan	mereka	1
bertanya_masa_subuh-subuh_begini_dinding	bertanya	masa	subuh-subuh	begini	dinding	1
bertanya_pada_klub_tentang_masa	bertanya	pada	klub	tentang	masa	1
bertepatan_dengan_ber-akhirnya_masa_jabatan	bertepatan	dengan	ber-akhirnya	masa	jabatan	1
bertiup_pasca_masa_hukuman_palang	bertiup	pasca	masa	hukuman	palang	1
bertolak_agar_masa_recoverinya_bagus	bertolak	agar	masa	recoverinya	bagus	1
bertugas_menyiapkan_kader_untuk_masa	bertugas	menyiapkan	kader	untuk	masa	1
bertugas_selama_masa_kampanye_pemilihan	bertugas	selama	masa	kampanye	pemilihan	1
bertukar_pikiran_mengenai_masa_depan	bertukar	pikiran	mengenai	masa	depan	1
bertumbuh_ini_masa_depannya_dirusak	bertumbuh	ini	masa	depannya	dirusak	1
berubah_dan_berbeda_dengan_masa	berubah	dan	berbeda	dengan	masa	1
berubah_lebih_baik_dan_masa	berubah	lebih	baik	dan	masa	1
berubah_pada_masa_lebaran_tahun	berubah	pada	masa	lebaran	tahun	1
berubah_selama_masa_kanak-kanak_dan	berubah	selama	masa	kanak-kanak	dan	1
berujar_sudah_sejak_sebelum_masa	berujar	sudah	sejak	sebelum	masa	1
berujung_pada_peningkatan_masa_hidup	berujung	pada	peningkatan	masa	hidup	1
berulang_tiap_masa_liburan_di	berulang	tiap	masa	liburan	di	1
berumur_minimal_tahun_dengan_masa	berumur	minimal	tahun	dengan	masa	1
beruntung_tadi_mampu_menatap_masa	beruntung	tadi	mampu	menatap	masa	1
berupa_film_kisah_cinta_masa	berupa	film	kisah	cinta	masa	1
berupa_jaminan_masa_depan_kepada	berupa	jaminan	masa	depan	kepada	1
berupaya_bersama-sama_merenda_masa_depan	berupaya	bersama-sama	merenda	masa	depan	1
berupaya_mewujudkan_impian-impian_masa_kecil	berupaya	mewujudkan	impian-impian	masa	kecil	1
berusaha_keras_masa_tamsilnya_ditiadakan	berusaha	keras	masa	tamsilnya	ditiadakan	1
berusaha_mempersempit_perbedaan_terkait_masa	berusaha	mempersempit	perbedaan	terkait	masa	1
berusaha_mencalonkan_diri_untuk_masa	berusaha	mencalonkan	diri	untuk	masa	1
besar_atas_masa_tunggu_ini	besar	atas	masa	tunggu	ini	1
besar_bukan_hanya_di_masa	besar	bukan	hanya	di	masa	1
besar_dan_masa_tunggu_itu	besar	dan	masa	tunggu	itu	1
besar_di_masa_awal_alam	besar	di	masa	awal	alam	1
besar_di_masa_kanak-kanak_mereka	besar	di	masa	kanak-kanak	mereka	1
besar_di_masa_lalu_dan	besar	di	masa	lalu	dan	1
besar_di_masa_mudanya_soal	besar	di	masa	mudanya	soal	1
besar_ketika_masa_penjajahan_dulu	besar	ketika	masa	penjajahan	dulu	1
besar_lagi_di_masa_mendatang	besar	lagi	di	masa	mendatang	1
besar_luar_negeri_dalam_masa	besar	luar	negeri	dalam	masa	1
besar_masa_hidup_profesionalnya_di	besar	masa	hidup	profesionalnya	di	1
besar_masa_kenabian_dihabiskan_untuk	besar	masa	kenabian	dihabiskan	untuk	1
besar_masa_kritis_perkembangan_fungsi	besar	masa	kritis	perkembangan	fungsi	1
besar_masa_pemerintahannya_di_bawah	besar	masa	pemerintahannya	di	bawah	1
besar_masa_secara_bergerombol_maupun	besar	masa	secara	bergerombol	maupun	1
besar_masa_tidak_boleh_terus	besar	masa	tidak	boleh	terus	1
besar_menen-tukan_masa_depan_seseorang	besar	menen-tukan	masa	depan	seseorang	1
besar_nilai_bila_dibandingkan_masa	besar	nilai	bila	dibandingkan	masa	1
besar_peminatnya_di_masa_mendatang	besar	peminatnya	di	masa	mendatang	1
besar_pula_di_masa_depan	besar	pula	di	masa	depan	1
besar_sejak_masa_pemerintahan_pertama	besar	sejak	masa	pemerintahan	pertama	1
besar_tantangannya_di_masa_mendatang	besar	tantangannya	di	masa	mendatang	1
besar_telah_melewati_masa_tugas	besar	telah	melewati	masa	tugas	1
besar_terhadap_martabat_serta_masa	besar	terhadap	martabat	serta	masa	1
besar_untuk_masa_depan_daerah	besar	untuk	masa	depan	daerah	1
besar_untuk_membangun_masa_depan	besar	untuk	membangun	masa	depan	1
besar_untuk_menentukan_masa_depan	besar	untuk	menentukan	masa	depan	1
besar_yak-ni_masa_depan_bangsa	besar	yak-ni	masa	depan	bangsa	1
besar_yang_akan_memasuki_masa	besar	yang	akan	memasuki	masa	1
besaran_dan_periode_masa_donasi	besaran	dan	periode	masa	donasi	1
besarnya_animo_penonton_masa_tayang	besarnya	animo	penonton	masa	tayang	1
besi_selama_masa_kehamilan_adalah	besi	selama	masa	kehamilan	adalah	1
besi_yang_di_masa_kejayaan	besi	yang	di	masa	kejayaan	1
bestuur_yang_pada_masa_kolonial	bestuur	yang	pada	masa	kolonial	1
betapa_berharganya_masa_muda_mereka	betapa	berharganya	masa	muda	mereka	1
betul_masa_so_bulan-bu-lan_komang	betul	masa	so	bulan-bu-lan	komang	1
betul_se-lama_dalam_masa_istirahat	betul	se-lama	dalam	masa	istirahat	1
betul-betul_merindukan_harapan_masa_kini	betul-betul	merindukan	harapan	masa	kini	1
betul-betul_sebagai_profesional_di_masa	betul-betul	sebagai	profesional	di	masa	1
bi-ngung_sambil_bertanya_masa_subuh-subuh	bi-ngung	sambil	bertanya	masa	subuh-subuh	1
bias-bias_para_penjajah_masa_kini	bias-bias	para	penjajah	masa	kini	1
biasa_bukan_pada_masa_puncak	biasa	bukan	pada	masa	puncak	1
biasa_dilakukan_wanita_usai_masa	biasa	dilakukan	wanita	usai	masa	1
biasanya_ada_masa_transisi_ujar	biasanya	ada	masa	transisi	ujar	1
biasanya_berubah_selama_masa_kanak-kanak	biasanya	berubah	selama	masa	kanak-kanak	1
biasanya_menjadi_masa_paling_kritis	biasanya	menjadi	masa	paling	kritis	1
biasanya_mereka_memanfaatkan_masa_liburnya	biasanya	mereka	memanfaatkan	masa	liburnya	1
biasanya_mudah_didapat_dan_masa	biasanya	mudah	didapat	dan	masa	1
biasanya_muncul_pada_masa_remaja	biasanya	muncul	pada	masa	remaja	1
biasanya_muncul_seputar_masa_depan	biasanya	muncul	seputar	masa	depan	1
biasanya_terjadi_menjelang_masa_bulan	biasanya	terjadi	menjelang	masa	bulan	1
biaya_selama_masih_menjalani_masa	biaya	selama	masih	menjalani	masa	1
biaya_transportasi_di_masa_depan	biaya	transportasi	di	masa	depan	1
bibir_pada_masa_perkembangan_janin	bibir	pada	masa	perkembangan	janin	1
bibit-bibit_generasi_penerus_di_masa	bibit-bibit	generasi	penerus	di	masa	1
bicara_dia_masa_nginapnya_saja	bicara	dia	masa	nginapnya	saja	1
bicara_masa_depan_tradisi_mudik	bicara	masa	depan	tradisi	mudik	1
bicara_mengenai_masa_depan_saya	bicara	mengenai	masa	depan	saya	1
bidan_desa_ternyata_menghasilkan_masa	bidan	desa	ternyata	menghasilkan	masa	1
bidang_kelautan_di_masa_depan	bidang	kelautan	di	masa	depan	1
bidang_kelautan_untuk_masa_depan	bidang	kelautan	untuk	masa	depan	1
bidang_lain_di_masa_sulit	bidang	lain	di	masa	sulit	1
bidang_lainnya_masih_dibayang-bayangi_masa	bidang	lainnya	masih	dibayang-bayangi	masa	1
bidang_perdagangan_bahkan_pada_masa	bidang	perdagangan	bahkan	pada	masa	1
bigman_paling_dominan_sepanjang_masa	bigman	paling	dominan	sepanjang	masa	1
bijaksana_dalam_menghadapi_masa_depan	bijaksana	dalam	menghadapi	masa	depan	1
bil_hal_yang_berdimensi_masa	bil	hal	yang	berdimensi	masa	1
bila_benar-benar_diterapkan_pada_masa	bila	benar-benar	diterapkan	pada	masa	1
bila_di_masa_perang_kemerdekaan	bila	di	masa	perang	kemerdekaan	1
bila_dibandingkan_masa_lalu_di	bila	dibandingkan	masa	lalu	di	1
bila_habis_masa_berlakunya_akan	bila	habis	masa	berlakunya	akan	1
bila_habis_sudah_masa_ini	bila	habis	sudah	masa	ini	1
bila_masa_anak-anak_dan_remaja	bila	masa	anak-anak	dan	remaja	1
bila_melewatkan_masa_tumbuh_dan	bila	melewatkan	masa	tumbuh	dan	1
bila_pada_masa_perpan-jangan_pendaftaran	bila	pada	masa	perpan-jangan	pendaftaran	1
bila_presiden_di_masa_lalu	bila	presiden	di	masa	lalu	1
bilang_prospek_masa_depan_kita	bilang	prospek	masa	depan	kita	1
bin_aneh_masa_iya_aset	bin	aneh	masa	iya	aset	1
binaan_bisa_dapat_po-tongan_masa	binaan	bisa	dapat	po-tongan	masa	1
binatang_itu_singkat_dengan_masa	binatang	itu	singkat	dengan	masa	1
bintang_lima_masa_itu_menyuruh	bintang	lima	masa	itu	menyuruh	1
bintara_minimal_berpangkat_baratu_masa	bintara	minimal	berpangkat	baratu	masa	1
biodiversitas_untuk_masa_depan_manusia	biodiversitas	untuk	masa	depan	manusia	1
biru_dan_gambaran_masa_depan	biru	dan	gambaran	masa	depan	1
bisa_aja_mundur_masa_maju	bisa	aja	mundur	masa	maju	1
bisa_belajar_demi_masa_depan	bisa	belajar	demi	masa	depan	1
bisa_belajar_sejarah_masa_lalu	bisa	belajar	sejarah	masa	lalu	1
bisa_beliau_tidak_melihat_masa	bisa	beliau	tidak	melihat	masa	1
bisa_berdampak_buruk_terhadap_masa	bisa	berdampak	buruk	terhadap	masa	1
bisa_berinterasi_dengan_masa_lalu	bisa	berinterasi	dengan	masa	lalu	1
bisa_berjalan_atau_masuk_masa	bisa	berjalan	atau	masuk	masa	1
bisa_berlanjut_pada_masa_kepemimpinan	bisa	berlanjut	pada	masa	kepemimpinan	1
bisa_berprestasi_di_masa_depan	bisa	berprestasi	di	masa	depan	1
bisa_berujung_pada_peningkatan_masa	bisa	berujung	pada	peningkatan	masa	1
bisa_buat_bekal_masa_depan	bisa	buat	bekal	masa	depan	1
bisa_damai_sampai_masa_yang	bisa	damai	sampai	masa	yang	1
bisa_dapat_po-tongan_masa_tahanan	bisa	dapat	po-tongan	masa	tahanan	1
bisa_di_awal_masa_sidang	bisa	di	awal	masa	sidang	1
bisa_di-mungkinkan_karena_masa_jabatan	bisa	di-mungkinkan	karena	masa	jabatan	1
bisa_diam_dan_bersikap_masa	bisa	diam	dan	bersikap	masa	1
bisa_diandalkan_untuk_masa_depan	bisa	diandalkan	untuk	masa	depan	1
bisa_diaplikasikan_pada_masa_depan	bisa	diaplikasikan	pada	masa	depan	1
bisa_dibahas_pada_masa_sidang	bisa	dibahas	pada	masa	sidang	1
bisa_dibatalkan_dalam_masa_persidangan	bisa	dibatalkan	dalam	masa	persidangan	1
bisa_dibicarakan_di_masa_depan	bisa	dibicarakan	di	masa	depan	1
bisa_digelar_di_masa_reses	bisa	digelar	di	masa	reses	1
bisa_dijadikan_investasi_untuk_masa	bisa	dijadikan	investasi	untuk	masa	1
bisa_dikembangkan_dari_masa_ke	bisa	dikembangkan	dari	masa	ke	1
bisa_dilakukan_setelah_masa_reses	bisa	dilakukan	setelah	masa	reses	1
bisa_dipakai_tapi_masa_akhirnya	bisa	dipakai	tapi	masa	akhirnya	1
bisa_ditelusuri_se-jak_masa_sebelum	bisa	ditelusuri	se-jak	masa	sebelum	1
bisa_ditemukan_di_masa_mendatang	bisa	ditemukan	di	masa	mendatang	1
bisa_hilang_masa_otot_bisa	bisa	hilang	masa	otot	bisa	1
bisa_jadi_modal_di_masa	bisa	jadi	modal	di	masa	1
bisa_kembali_ke_masa_jaya	bisa	kembali	ke	masa	jaya	1
bisa_kembali_ke_masa_kejayaan	bisa	kembali	ke	masa	kejayaan	1
bisa_kita_kerjakan_di_masa	bisa	kita	kerjakan	di	masa	1
bisa_lebih_berkembang_di_masa	bisa	lebih	berkembang	di	masa	1
bisa_melalui_masa_yang_sulit	bisa	melalui	masa	yang	sulit	1
bisa_melanjutkan_kepengurusan_masa_bakti	bisa	melanjutkan	kepengurusan	masa	bakti	1
bisa_melewati_masa_gelap_dan	bisa	melewati	masa	gelap	dan	1
bisa_melewati_masa_krisis_lis-trik	bisa	melewati	masa	krisis	lis-trik	1
bisa_melewati_tahun_jamak_masa	bisa	melewati	tahun	jamak	masa	1
bisa_membahayakan_persatuan_di_masa	bisa	membahayakan	persatuan	di	masa	1
bisa_membaik_di_masa_mendatang	bisa	membaik	di	masa	mendatang	1
bisa_membayangkan_masa_kecilku_tanpa	bisa	membayangkan	masa	kecilku	tanpa	1
bisa_membuat_masa_panennya_pun	bisa	membuat	masa	panennya	pun	1
bisa_memikirkan_masa_depan_anak-anak	bisa	memikirkan	masa	depan	anak-anak	1
bisa_memiliki_rumah_di_masa	bisa	memiliki	rumah	di	masa	1
bisa_memprediksi_masa_depan_se	bisa	memprediksi	masa	depan	se	1
bisa_men-datangkan_kerugian_bagi_masa	bisa	men-datangkan	kerugian	bagi	masa	1
bisa_menabung_untuk_merangkai_masa	bisa	menabung	untuk	merangkai	masa	1
bisa_menatap_masa_depan_yang	bisa	menatap	masa	depan	yang	1
bisa_mencapai_dana_masa_depan	bisa	mencapai	dana	masa	depan	1
bisa_mendapat_masa_depan_yang	bisa	mendapat	masa	depan	yang	1
bisa_mendapatkan_generasi_masa_depan	bisa	mendapatkan	generasi	masa	depan	1
bisa_mendapatkan_hasil_setelah_masa	bisa	mendapatkan	hasil	setelah	masa	1
bisa_mendapatkan_kembali_masa_depannya	bisa	mendapatkan	kembali	masa	depannya	1
bisa_menemukan_masa_depan_yang	bisa	menemukan	masa	depan	yang	1
bisa_menentukan_arah_masa_depan	bisa	menentukan	arah	masa	depan	1
bisa_menentukan_masa_depannya_tanpa	bisa	menentukan	masa	depannya	tanpa	1
bisa_mengakibatkan_indeks_masa_tubuh	bisa	mengakibatkan	indeks	masa	tubuh	1
bisa_mengenal_asal-usul_masa_kecil	bisa	mengenal	asal-usul	masa	kecil	1
bisa_menghancurkan_masa_depan_bangsa	bisa	menghancurkan	masa	depan	bangsa	1
bisa_meningkat_menjelang_berakhirnya_masa	bisa	meningkat	menjelang	berakhirnya	masa	1
bisa_menjadi_faktor_penentu_masa	bisa	menjadi	faktor	penentu	masa	1
bisa_menjadi_potret_keadaan_masa	bisa	menjadi	potret	keadaan	masa	1
bisa_menjadi_virus_di_masa	bisa	menjadi	virus	di	masa	1
bisa_menjalankan_di_sisa_masa	bisa	menjalankan	di	sisa	masa	1
bisa_menjembatani_masa_transisi_dari	bisa	menjembatani	masa	transisi	dari	1
bisa_menyelamatkan_masa_depan_politiknya	bisa	menyelamatkan	masa	depan	politiknya	1
bisa_meraih_kesuksesan_di_masa	bisa	meraih	kesuksesan	di	masa	1
bisa_merancang_masa_depan_mereka	bisa	merancang	masa	depan	mereka	1
bisa_mewujudkan_rencana_masa_depannya	bisa	mewujudkan	rencana	masa	depannya	1
bisa_mulai_merancang_masa_depan	bisa	mulai	merancang	masa	depan	1
bisa_saja_dilaksanakan_dengan_masa	bisa	saja	dilaksanakan	dengan	masa	1
bisa_saja_memanfaatkan_masa_penundaan	bisa	saja	memanfaatkan	masa	penundaan	1
bisa_selesai_sampai_masa_akhir	bisa	selesai	sampai	masa	akhir	1
bisa_terima_masa_lalu_aku	bisa	terima	masa	lalu	aku	1
bisa_terjadi_sejak_masa_kehamilan	bisa	terjadi	sejak	masa	kehamilan	1
bisa_terwujud_di_masa_datang	bisa	terwujud	di	masa	datang	1
bisnis_pariwisata_untuk_masa_depan	bisnis	pariwisata	untuk	masa	depan	1
bisnis_perusahaan_di_masa_depan	bisnis	perusahaan	di	masa	depan	1
bisnis_punya_masa_depan_cerah	bisnis	punya	masa	depan	cerah	1
blok_migas_yang_habis_masa	blok	migas	yang	habis	masa	1
blusukan_saat_masa_kampanye_dan	blusukan	saat	masa	kampanye	dan	1
bodoh_pura-pura_bodoh_dan_masa	bodoh	pura-pura	bodoh	dan	masa	1
bola_masa_depannya_tak_terjamin	bola	masa	depannya	tak	terjamin	1
boleh_berpihak_masa_tenang_pemilu	boleh	berpihak	masa	tenang	pemilu	1
boleh_dipublikasikan_di_masa_tenang	boleh	dipublikasikan	di	masa	tenang	1
boleh_masa_bodoh_begitu_saja	boleh	masa	bodoh	begitu	saja	1
boleh_masa_bodoh_melihat_kondisi	boleh	masa	bodoh	melihat	kondisi	1
boleh_membebankan_urusan_masa_depan	boleh	membebankan	urusan	masa	depan	1
boleh_saja_sebagai_masa_adaptasi	boleh	saja	sebagai	masa	adaptasi	1
booming_adalah_ketika_masa_kampanya	booming	adalah	ketika	masa	kampanya	1
bore_atau_di_masa_ke-merdekaan	bore	atau	di	masa	ke-merdekaan	1
boulevard_sebab_masa_akan_terkumpul	boulevard	sebab	masa	akan	terkumpul	1
brilian_untuk_masa_depan_daerah	brilian	untuk	masa	depan	daerah	1
bu-lan_masa_belum_disalurkan_ju-ga	bu-lan	masa	belum	disalurkan	ju-ga	1
bu-lan_penjara_dengan_masa_per-cobaan	bu-lan	penjara	dengan	masa	per-cobaan	1
buah_pala_untuk_masa_panen	buah	pala	untuk	masa	panen	1
buah_selama_masa_kehamilan_meraih	buah	selama	masa	kehamilan	meraih	1
buah_yang_pernah_memasuki_masa	buah	yang	pernah	memasuki	masa	1
buana_menelusuri_masa_lalu_tokoh	buana	menelusuri	masa	lalu	tokoh	1
buat_bekal_masa_depan_mereka	buat	bekal	masa	depan	mereka	1
buat_jalan_masa_disuruh_pulang	buat	jalan	masa	disuruh	pulang	1
buat_para_atlet_masa_sekarang	buat	para	atlet	masa	sekarang	1
budaya_bangsa_masa_lalu_dengan	budaya	bangsa	masa	lalu	dengan	1
budaya_bangsa_pada_masa_lalu	budaya	bangsa	pada	masa	lalu	1
budaya_masa_lalu_dan_sejarah	budaya	masa	lalu	dan	sejarah	1
budaya_masa_lalu_sampai_seterusnya	budaya	masa	lalu	sampai	seterusnya	1
budidaya_kakao_sempat_mengalami_masa	budidaya	kakao	sempat	mengalami	masa	1
buka_masa_depan_anak-anak_saya	buka	masa	depan	anak-anak	saya	1
bukan_akhir_masa_tax_amnesty	bukan	akhir	masa	tax	amnesty	1
bukan_berarti_masa_reses_untuk	bukan	berarti	masa	reses	untuk	1
bukan_bersikap_membiarkan_atau_masa	bukan	bersikap	membiarkan	atau	masa	1
bukan_dari_masa_lalu_tetapi	bukan	dari	masa	lalu	tetapi	1
bukan_di_masa_penjajahan_potong	bukan	di	masa	penjajahan	potong	1
bukan_di_masa_permulaan_gereja	bukan	di	masa	permulaan	gereja	1
bukan_dilakukan_di_masa_kepemimpinannya	bukan	dilakukan	di	masa	kepemimpinannya	1
bukan_hanya_akan_menentukan_masa	bukan	hanya	akan	menentukan	masa	1
bukan_hanya_di_masa_kini	bukan	hanya	di	masa	kini	1
bukan_hanya_masa_depan_kita	bukan	hanya	masa	depan	kita	1
bukan_hanya_masa_depan_para	bukan	hanya	masa	depan	para	1
bukan_hanya_masa_lampau_banyak	bukan	hanya	masa	lampau	banyak	1
bukan_hanya_muncul_di_masa	bukan	hanya	muncul	di	masa	1
bukan_kita_siapa_lagi_masa	bukan	kita	siapa	lagi	masa	1
bukan_orang_tapi_masa_depan	bukan	orang	tapi	masa	depan	1
bukan_pada_masa_puncak_haji	bukan	pada	masa	puncak	haji	1
bukan_pertanda_buruk_bagi_masa	bukan	pertanda	buruk	bagi	masa	1
bukan_saja_per-soalan_masa_depan	bukan	saja	per-soalan	masa	depan	1
bukan_sekadar_generasi_masa_depan	bukan	sekadar	generasi	masa	depan	1
bukan_tanpa_jabatan_selepas_masa	bukan	tanpa	jabatan	selepas	masa	1
bukti_bahwa_remaja_era_masa	bukti	bahwa	remaja	era	masa	1
bukti_bahwa_remaja_masa_kini	bukti	bahwa	remaja	masa	kini	1
bukti_setelah_berada_pada_masa	bukti	setelah	berada	pada	masa	1
bulan_dari_berakhirnya_masa_jabatan	bulan	dari	berakhirnya	masa	jabatan	1
bulan_dari_lima_tahun_masa	bulan	dari	lima	tahun	masa	1
bulan_dengan_enam_bulan_masa	bulan	dengan	enam	bulan	masa	1
bulan_dengan_masa_percobaan_dua	bulan	dengan	masa	percobaan	dua	1
bulan_kurungan_dengan_masa_percobaan	bulan	kurungan	dengan	masa	percobaan	1
bulan_lagi_masa_tahanannya_selesai	bulan	lagi	masa	tahanannya	selesai	1
bulan_maka_otomatis_masa_menyusui	bulan	maka	otomatis	masa	menyusui	1
bulan_masa_dia_bulan_enggak	bulan	masa	dia	bulan	enggak	1
bulan_masa_hukuman_yang_harus	bulan	masa	hukuman	yang	harus	1
bulan_masa_jabatannya_dia_telah	bulan	masa	jabatannya	dia	telah	1
bulan_masa_kampanye_banyak_pekerjaan	bulan	masa	kampanye	banyak	pekerjaan	1
bulan_masa_kerja_baru_tahun	bulan	masa	kerja	baru	tahun	1
bulan_masa_kerja_legislator_maka	bulan	masa	kerja	legislator	maka	1
bulan_masa_transisi_seluruh_korban	bulan	masa	transisi	seluruh	korban	1
bulan_masih_diper-panjang_dengan_masa	bulan	masih	diper-panjang	dengan	masa	1
bulan_pen-jara_dengan_masa_percobaan	bulan	pen-jara	dengan	masa	percobaan	1
bulan_pertama_dikenal_dengan_masa	bulan	pertama	dikenal	dengan	masa	1
bulan_pertama_masa_pemberlakuan_amnesti	bulan	pertama	masa	pemberlakuan	amnesti	1
bulan_purnama_masa_depan_padang	bulan	purnama	masa	depan	padang	1
bulan_se-belum_masa_jabatan_penjabat	bulan	se-belum	masa	jabatan	penjabat	1
bulan_sebelum_berakhirnya_masa_jabatan	bulan	sebelum	berakhirnya	masa	jabatan	1
bulan_sebelum_masa_kontrak_usia	bulan	sebelum	masa	kontrak	usia	1
bulan_sebelum_masa_tugas_berakhir	bulan	sebelum	masa	tugas	berakhir	1
bulan_sebelum_selesai_masa_jabatan	bulan	sebelum	selesai	masa	jabatan	1
bulan_selama_masa_percobaan_hingga	bulan	selama	masa	percobaan	hingga	1
bulan_setengah_sisa_masa_kampanye	bulan	setengah	sisa	masa	kampanye	1
bulan_tengah_menjalani_masa_magang	bulan	tengah	menjalani	masa	magang	1
bulan_untuk_masa_pemulihan_dan	bulan	untuk	masa	pemulihan	dan	1
bullying_mpls_masa_pengenalan_lingkungan	bullying	mpls	masa	pengenalan	lingkungan	1
bullying_pada_masa_kanak-kanak_paling	bullying	pada	masa	kanak-kanak	paling	1
bulu_tangkis_masa_depan_dari	bulu	tangkis	masa	depan	dari	1
bulu_tangkis_nasional_masa_depan	bulu	tangkis	nasional	masa	depan	1
bulutangkis_sampai_pada_masa_depan	bulutangkis	sampai	pada	masa	depan	1
bumi_dan_masa_depan_umat	bumi	dan	masa	depan	umat	1
bunga_dengan_masa_pembayaran_lebih	bunga	dengan	masa	pembayaran	lebih	1
bupati_dan_wabup_masa_bakti	bupati	dan	wabup	masa	bakti	1
bupati_sebelum_me-masuki_masa_purna	bupati	sebelum	me-masuki	masa	purna	1
bupati_telah_melewati_masa_pemeriksaan	bupati	telah	melewati	masa	pemeriksaan	1
