ngram	w1	w2	w3	n
diperkirakan_mengumumkan_masa	diperkirakan	mengumumkan	masa	1
diperkosa_di_masa	diperkosa	di	masa	1
diperkuat_pada_masa	diperkuat	pada	masa	1
diperluas_pada_masa	diperluas	pada	masa	1
diperlukan_pada_masa	diperlukan	pada	masa	1
diperlukan_selama_masa	diperlukan	selama	masa	1
diperoleh_di_masa	diperoleh	di	masa	1
diperpan-jang_masa_jabatannya	diperpan-jang	masa	jabatannya	1
diperpanjang_lagi_masa	diperpanjang	lagi	masa	1
diperpanjang_masa_sosialisasinya	diperpanjang	masa	sosialisasinya	1
diperpanjang_pada_masa	diperpanjang	pada	masa	1
diperpanjang_sebelum_masa	diperpanjang	sebelum	masa	1
diperpanjangan_hingga_masa	diperpanjangan	hingga	masa	1
diperta-hankan_sampai_masa	diperta-hankan	sampai	masa	1
dipertahankan_pada_masa	dipertahankan	pada	masa	1
dipertahankan_selama_masa	dipertahankan	selama	masa	1
dipesan_pada_masa	dipesan	pada	masa	1
dipikirkan_pada_masa	dipikirkan	pada	masa	1
dipotong_masa_bulan	dipotong	masa	bulan	1
dipotong-kan_masa_tahanan	dipotong-kan	masa	tahanan	1
diproyeksikan_ke_masa	diproyeksikan	ke	masa	1
dipublikasikan_di_masa	dipublikasikan	di	masa	1
dirancang_untuk_masa	dirancang	untuk	masa	1
dirasakan_di_masa	dirasakan	di	masa	1
direalisasikan_pada_masa	direalisasikan	pada	masa	1
direksinya_di_masa	direksinya	di	masa	1
direncanakan_untuk_masa	direncanakan	untuk	masa	1
diri_maka_masa	diri	maka	masa	1
diri_menuju_masa	diri	menuju	masa	1
diri_pada_masa	diri	pada	masa	1
diri_untuk_masa	diri	untuk	masa	1
dirimu_di_masa	dirimu	di	masa	1
dirintis_pada_masa	dirintis	pada	masa	1
dirinya_di_masa	dirinya	di	masa	1
dirombak_sehingga_masa	dirombak	sehingga	masa	1
dirumah-ru-mah_masyarakat_masa	dirumah-ru-mah	masyarakat	masa	1
dirusak_masa_dengan	dirusak	masa	dengan	1
disaat_menikmati_masa	disaat	menikmati	masa	1
disahkan_maka_masa	disahkan	maka	masa	1
disalahgunakan_di_masa	disalahgunakan	di	masa	1
disana_saat_masa-masa	disana	saat	masa-masa	1
disebabkan_oleh_masa	disebabkan	oleh	masa	1
disebabkan_saat_masa	disebabkan	saat	masa	1
disebut_masa_senja	disebut	masa	senja	1
disebut-sebut_punya_masa	disebut-sebut	punya	masa	1
disebutkan_masa_menyusui	disebutkan	masa	menyusui	1
diselenggarakan_pada_masa	diselenggarakan	pada	masa	1
diselesaikan_hingga_masa	diselesaikan	hingga	masa	1
diselesaikan_pada_masa	diselesaikan	pada	masa	1
disepakati_selama_masa	disepakati	selama	masa	1
disetujui_masa-lah_ganti	disetujui	masa-lah	ganti	1
disiapkan_masa_depannya	disiapkan	masa	depannya	1
disikat_masa_depannya	disikat	masa	depannya	1
disiksa_di_masa	disiksa	di	masa	1
disini_masa_masih	disini	masa	masih	1
disitulah_masa_keemasannya	disitulah	masa	keemasannya	1
ditambah_dengan_masa-lah	ditambah	dengan	masa-lah	1
ditanam_di_masa	ditanam	di	masa	1
ditawarkan_karena_masa	ditawarkan	karena	masa	1
dite-mukan_perpanjangan_masa	dite-mukan	perpanjangan	masa	1
ditelusuri_se-jak_masa	ditelusuri	se-jak	masa	1
ditemukan_masa_kerja	ditemukan	masa	kerja	1
ditemukan_pada_masa	ditemukan	pada	masa	1
ditengah_masa_kepemimpinan	ditengah	masa	kepemimpinan	1
ditengah-tengah_masa_tugasnya	ditengah-tengah	masa	tugasnya	1
diter-tibkan_masa_yang	diter-tibkan	masa	yang	1
diterapkan_di_masa	diterapkan	di	masa	1
diterapkan_masa_kampanye	diterapkan	masa	kampanye	1
diterapkan_pada_masa	diterapkan	pada	masa	1
ditimpa_banyak_masa	ditimpa	banyak	masa	1
ditingkatkan_sepanjang_masa	ditingkatkan	sepanjang	masa	1
ditinjau_dari_masa	ditinjau	dari	masa	1
dituduh_di_masa	dituduh	di	masa	1
ditugaskan_mengurusi_masa-lah	ditugaskan	mengurusi	masa-lah	1
ditulis_pada_masa	ditulis	pada	masa	1
ditun-jukan_dalam_masa	ditun-jukan	dalam	masa	1
ditunjuk-kan_di_masa	ditunjuk-kan	di	masa	1
dituntaskan_hingga_masa	dituntaskan	hingga	masa	1
dituntaskan_pada_masa	dituntaskan	pada	masa	1
dituntaskan_sebelum_masa	dituntaskan	sebelum	masa	1
ditutupnya_masa_pendaftaran	ditutupnya	masa	pendaftaran	1
diutarakan_pada_masa	diutarakan	pada	masa	1
divonis_menjalani_masa	divonis	menjalani	masa	1
diyakini_sebagai_masa	diyakini	sebagai	masa	1
dokumen_namun_masa	dokumen	namun	masa	1
dokumen-doku-men_menunggu_masa	dokumen-doku-men	menunggu	masa	1
dokumentasi_pada_masa	dokumentasi	pada	masa	1
dominan_sepanjang_masa	dominan	sepanjang	masa	1
donatur_masa_yang	donatur	masa	yang	1
doro-ngan_moril_masa	doro-ngan	moril	masa	1
dorongan_moril_masa	dorongan	moril	masa	1
dosa-dosa_masa_lalu	dosa-dosa	masa	lalu	1
drainase_di_masa	drainase	di	masa	1
dramatis_di_masa	dramatis	di	masa	1
dua_bulan_masa	dua	bulan	masa	1
dua_masa_dengan	dua	masa	dengan	1
dua_masa_depan	dua	masa	depan	1
dua_masa_pemerintahannya	dua	masa	pemerintahannya	1
dua_masa_subur	dua	masa	subur	1
dua_masa-lah_ini	dua	masa-lah	ini	1
dua_periode_masa	dua	periode	masa	1
dua_putaran_masa	dua	putaran	masa	1
dua_teman_masa	dua	teman	masa	1
duapertiga_masa_planet	duapertiga	masa	planet	1
dukungan_karena_masa-lah	dukungan	karena	masa-lah	1
dukungan_terhadap_masa	dukungan	terhadap	masa	1
dulu_masa_perpanjangan	dulu	masa	perpanjangan	1
dulu_masa-lah_operasional	dulu	masa-lah	operasional	1
dulu_pada_masa	dulu	pada	masa	1
dunia_bahwa_masa	dunia	bahwa	masa	1
dunia_dari_masa	dunia	dari	masa	1
dunia_masa_kini	dunia	masa	kini	1
dunia_pada_masa	dunia	pada	masa	1
dunia_sejak_masa	dunia	sejak	masa	1
dunia_seperti_masa	dunia	seperti	masa	1
durasi_masa_aktif	durasi	masa	aktif	1
edan_adalah_masa	edan	adalah	masa	1
efektif_hingga_masa	efektif	hingga	masa	1
efisien_pada_masa	efisien	pada	masa	1
eh_masa_belum	eh	masa	belum	1
ekklesiologi_masa_kini	ekklesiologi	masa	kini	1
ekklesiologilita_di_masa	ekklesiologilita	di	masa	1
ekonomi_masa_depan	ekonomi	masa	depan	1
ekonomi_umat_masa	ekonomi	umat	masa	1
ekonomi_untuk_masa	ekonomi	untuk	masa	1
eksis_di_masa	eksis	di	masa	1
ekspresif_sepanjang_masa	ekspresif	sepanjang	masa	1
elite_jenderal_masa	elite	jenderal	masa	1
elnya_habis_masa	elnya	habis	masa	1
emas_dan_masa	emas	dan	masa	1
empat_bulan_masa	empat	bulan	masa	1
empati_tidak_masa	empati	tidak	masa	1
enam_bulan_masa	enam	bulan	masa	1
enam_dekade_masa	enam	dekade	masa	1
energy_masa_depan	energy	masa	depan	1
enggan_berkomentar_masa	enggan	berkomentar	masa	1
enggan_memikirkan_masa	enggan	memikirkan	masa	1
epidemi_di_masa	epidemi	di	masa	1
erat-erat_membayangkan_masa	erat-erat	membayangkan	masa	1
etalase_kehidupan_masa	etalase	kehidupan	masa	1
etis_masa_seorang	etis	masa	seorang	1
fair_demi_masa	fair	demi	masa	1
fair_masa_cabang	fair	masa	cabang	1
fair_masa_dia	fair	masa	dia	1
fakta_saat_masa	fakta	saat	masa	1
faktor_masa_pendidikan	faktor	masa	pendidikan	1
faktor_penentu_masa	faktor	penentu	masa	1
faktual_pada_masa	faktual	pada	masa	1
favoritku_sepanjang_masa	favoritku	sepanjang	masa	1
festival_untuk_masa	festival	untuk	masa	1
figur_pemimpin_masa	figur	pemimpin	masa	1
figur_pemimpinan_masa	figur	pemimpinan	masa	1
final_terkait_masa	final	terkait	masa	1
finansial_di_masa	finansial	di	masa	1
finansial_keluarga_masa	finansial	keluarga	masa	1
fisik_pada_masa	fisik	pada	masa	1
fiskal_pada_masa	fiskal	pada	masa	1
fiskal_serta_masa-lah	fiskal	serta	masa-lah	1
fixed_selama_masa	fixed	selama	masa	1
focus_pada_masa	focus	pada	masa	1
fokus_masa_depan	fokus	masa	depan	1
fokus_menyelesaikan_masa	fokus	menyelesaikan	masa	1
for_membangun_masa	for	membangun	masa	1
formatur_formatur_masa	formatur	formatur	masa	1
formatur_masa_tidak	formatur	masa	tidak	1
fosil_di_masa	fosil	di	masa	1
foto_di_masa	foto	di	masa	1
foto_masa_kecil	foto	masa	kecil	1
foto_masa_lalu	foto	masa	lalu	1
foto-foto_masa_lalu	foto-foto	masa	lalu	1
fotonya_di_masa	fotonya	di	masa	1
fotonya_masa_kecil	fotonya	masa	kecil	1
gagal_di_masa	gagal	di	masa	1
gaji_hingga_masa	gaji	hingga	masa	1
gak_tahu_masa	gak	tahu	masa	1
gambaran_masa_depan	gambaran	masa	depan	1
gambaran_masa_lalu	gambaran	masa	lalu	1
gambaran_pilihan_masa	gambaran	pilihan	masa	1
ganjalan_untuk_masa	ganjalan	untuk	masa	1
gantung_masa_dibuka	gantung	masa	dibuka	1
gara-gara_masa-lah_rumah	gara-gara	masa-lah	rumah	1
gas_pada_masa	gas	pada	masa	1
gawang_besar_masa	gawang	besar	masa	1
gaya_hidup_masa	gaya	hidup	masa	1
gejolak_masa_muda	gejolak	masa	muda	1
gender_pada_masa	gender	pada	masa	1
generasi_anak_masa	generasi	anak	masa	1
generasi_di_masa	generasi	di	masa	1
generasi_masa_datang	generasi	masa	datang	1
generasi-generasi_unggul_masa	generasi-generasi	unggul	masa	1
geopoliitik_pada_masa	geopoliitik	pada	masa	1
gerbang_kota_masa	gerbang	kota	masa	1
gereja_dinamakan_masa	gereja	dinamakan	masa	1
gereja_masa_de-pan	gereja	masa	de-pan	1
gereja_masa_depan	gereja	masa	depan	1
gereja-ge-reja_masa_kini	gereja-ge-reja	masa	kini	1
gereja-gereja_protestan_masa	gereja-gereja	protestan	masa	1
gerombolan_orang_masa	gerombolan	orang	masa	1
gitu_masa_aku	gitu	masa	aku	1
glamor_semenjak_masa	glamor	semenjak	masa	1
global_pada_masa	global	pada	masa	1
globalisasi_masa_depan	globalisasi	masa	depan	1
gol_pada_masa	gol	pada	masa	1
golo-ngan_dan_masa	golo-ngan	dan	masa	1
golongan_dan_masa	golongan	dan	masa	1
gratis_selama_masa	gratis	selama	masa	1
growth_di_masa-masa	growth	di	masa-masa	1
gu-na_membicarakan_masa	gu-na	membicarakan	masa	1
gubernur_masa_reses	gubernur	masa	reses	1
gubernur_pada_masa	gubernur	pada	masa	1
gubernur_sejak_masa	gubernur	sejak	masa	1
gubernur_yang_masa	gubernur	yang	masa	1
guest_dengan_masa	guest	dengan	masa	1
gugur_merupakan_masa	gugur	merupakan	masa	1
guna_masa_depan	guna	masa	depan	1
guna_meluruskan_masa-lah	guna	meluruskan	masa-lah	1
guna_menyikapi_masa	guna	menyikapi	masa	1
gunakan_untuk_masa	gunakan	untuk	masa	1
gurita_di_masa	gurita	di	masa	1
habis_dari_masa	habis	dari	masa	1
habis_masa_cutinya	habis	masa	cutinya	1
habis_masa_garansi	habis	masa	garansi	1
habis_masa_ja-batannya	habis	masa	ja-batannya	1
habis_masa_jabatannya	habis	masa	jabatannya	1
habis_masa_kerja	habis	masa	kerja	1
habis_masa_kerjanya	habis	masa	kerjanya	1
habis_masa_kontrak	habis	masa	kontrak	1
habis_masa_libur	habis	masa	libur	1
habis_masa_pakainya	habis	masa	pakainya	1
habis_masa_penahanan-nya	habis	masa	penahanan-nya	1
habis_masa_pengabdiannya	habis	masa	pengabdiannya	1
habis_masa_saat	habis	masa	saat	1
habis_masa_tahanan	habis	masa	tahanan	1
habis_masa_tiga	habis	masa	tiga	1
habis_masa_waktu	habis	masa	waktu	1
habis_sudah_masa	habis	sudah	masa	1
habiskan_seluruh_masa	habiskan	seluruh	masa	1
habisnya_masa_jab	habisnya	masa	jab	1
habisnya_masa_jabatan	habisnya	masa	jabatan	1
habisnya_masa_kepe-mimpinannya	habisnya	masa	kepe-mimpinannya	1
habisnya_masa_nifas	habisnya	masa	nifas	1
habisnya_masa_sewa	habisnya	masa	sewa	1
hadang_masa_tak	hadang	masa	tak	1
hadapi_dengan_masa	hadapi	dengan	masa	1
hadir_pada_masa	hadir	pada	masa	1
hadir_sebelum_masa	hadir	sebelum	masa	1
hadirnya_pe-mimpin_masa	hadirnya	pe-mimpin	masa	1
haji_pada_masa	haji	pada	masa	1
haji_pada_masa-masa	haji	pada	masa-masa	1
haji_sampai_masa	haji	sampai	masa	1
hak_menentukan_masa	hak	menentukan	masa	1
hakim_masa_kini	hakim	masa	kini	1
hakim_tinggi_masa	hakim	tinggi	masa	1
hakim_untuk_masa	hakim	untuk	masa	1
hal_dan_masa-masa	hal	dan	masa-masa	1
hal_itu_masa	hal	itu	masa	1
hal_masa_depan	hal	masa	depan	1
hal_yakni_masa	hal	yakni	masa	1
hamil_selama_masa	hamil	selama	masa	1
hampir_dalam_masa	hampir	dalam	masa	1
hampir_tanpa_masa	hampir	tanpa	masa	1
hancurlah_masa_depannya	hancurlah	masa	depannya	1
handstand_di_masa	handstand	di	masa	1
hangat_masa_kini	hangat	masa	kini	1
hantam_karena_masa-lah	hantam	karena	masa-lah	1
hanya_berpikir_masa	hanya	berpikir	masa	1
hanya_bulan_masa	hanya	bulan	masa	1
hanya_karena_masa-lah	hanya	karena	masa-lah	1
hanya_masa_kampanye	hanya	masa	kampanye	1
hanya_masa_lampau	hanya	masa	lampau	1
hanya_masa-lah_rektor	hanya	masa-lah	rektor	1
hanya_membahas_masa-lah	hanya	membahas	masa-lah	1
hanya_menatap_masa	hanya	menatap	masa	1
hanya_menginginkan_masa	hanya	menginginkan	masa	1
hanya_untuk_masa	hanya	untuk	masa	1
harap_mengakhiri_masa	harap	mengakhiri	masa	1
harapan_bagi_masa	harapan	bagi	masa	1
harapan_lagi_masa	harapan	lagi	masa	1
harapan_masa_kini	harapan	masa	kini	1
harapan_terhadap_masa	harapan	terhadap	masa	1
harapkan_di_masa	harapkan	di	masa	1
harganya_di_masa	harganya	di	masa	1
hari_dan_masa	hari	dan	masa	1
hari_di_masa	hari	di	masa	1
hari_ketika_masa	hari	ketika	masa	1
hari_masa_berkabung	hari	masa	berkabung	1
hari_masa_haid	hari	masa	haid	1
hari_masa_kampanye	hari	masa	kampanye	1
hari_masa_kampanyenya	hari	masa	kampanyenya	1
hari_masa_ker-ja	hari	masa	ker-ja	1
hari_masa_pemerintahannya	hari	masa	pemerintahannya	1
hari_masa_penangkapannya	hari	masa	penangkapannya	1
hari_masa_penawaran	hari	masa	penawaran	1
hari_masa_pengembalian	hari	masa	pengembalian	1
hari_masa_ujian	hari	masa	ujian	1
hari_pada_masa	hari	pada	masa	1
hari_penjara_masa	hari	penjara	masa	1
hari_selama_masa	hari	selama	masa	1
hari-hari_akhir_masa	hari-hari	akhir	masa	1
hari-harinya_di_masa	hari-harinya	di	masa	1
harta_pada_masa	harta	pada	masa	1
harus_diperbaiki_masa	harus	diperbaiki	masa	1
harus_melihat_masa	harus	melihat	masa	1
harus_memperhatikan_masa-lah	harus	memperhatikan	masa-lah	1
harus_memundurkan_masa	harus	memundurkan	masa	1
harus_menatap_masa	harus	menatap	masa	1
harus_mengakhiri_masa	harus	mengakhiri	masa	1
harus_menghabiskan_masa	harus	menghabiskan	masa	1
harus_menjadi_masa	harus	menjadi	masa	1
hasil_seleksi_masa	hasil	seleksi	masa	1
hasil_setelah_masa	hasil	setelah	masa	1
hayati_dari_masa	hayati	dari	masa	1
hebat_ketika_masa	hebat	ketika	masa	1
hebat_tentang_masa	hebat	tentang	masa	1
hendak_memperpanjang_masa	hendak	memperpanjang	masa	1
hendak_menyelesaikan_masa	hendak	menyelesaikan	masa	1
hendaknya_memanfaatkan_masa	hendaknya	memanfaatkan	masa	1
heroik_masa_lalu	heroik	masa	lalu	1
hewan_dan_masa	hewan	dan	masa	1
hiburan_masa_kini	hiburan	masa	kini	1
hidup_dan_masa	hidup	dan	masa	1
hidup_dari_masa	hidup	dari	masa	1
hidup_masa_kini	hidup	masa	kini	1
hidup_untuk_masa	hidup	untuk	masa	1
hidupnya_untuk_masa	hidupnya	untuk	masa	1
hijau_niiih_masa	hijau	niiih	masa	1
hilang_dari_masa	hilang	dari	masa	1
hilang_masa_otot	hilang	masa	otot	1
hilang_masa-masa_muda	hilang	masa-masa	muda	1
hilangnya_kebanggaan_masa	hilangnya	kebanggaan	masa	1
hilangnya_masa_depan	hilangnya	masa	depan	1
hindari_mengungkit-ungkit_masa	hindari	mengungkit-ungkit	masa	1
hing-ga_akhir_masa	hing-ga	akhir	masa	1
hing-ga_di_masa-masa	hing-ga	di	masa-masa	1
hingga_awal_masa	hingga	awal	masa	1
hingga_ditutupnya_masa	hingga	ditutupnya	masa	1
hingga_masa_akhir	hingga	masa	akhir	1
hingga_masa_berakhirnya	hingga	masa	berakhirnya	1
hingga_masa_demokrasi	hingga	masa	demokrasi	1
hingga_masa_depan	hingga	masa	depan	1
hingga_masa_dewasanya	hingga	masa	dewasanya	1
hingga_masa_enam	hingga	masa	enam	1
hingga_masa_inagurasi	hingga	masa	inagurasi	1
hingga_masa_jabatannya	hingga	masa	jabatannya	1
hingga_masa_jabatanya	hingga	masa	jabatanya	1
hingga_masa_kedaluarsa	hingga	masa	kedaluarsa	1
hingga_masa_kepemimpinan	hingga	masa	kepemimpinan	1
hingga_masa_kini	hingga	masa	kini	1
hingga_masa_kontraknya	hingga	masa	kontraknya	1
hingga_masa_lanjut	hingga	masa	lanjut	1
hingga_masa_memanggilnya	hingga	masa	memanggilnya	1
hingga_masa_pe-merintahan	hingga	masa	pe-merintahan	1
hingga_masa_pensiun	hingga	masa	pensiun	1
hingga_masa_persidangan	hingga	masa	persidangan	1
hingga_masa_pertumbuhan	hingga	masa	pertumbuhan	1
hingga_masa_produksi	hingga	masa	produksi	1
hingga_masa_reformasi	hingga	masa	reformasi	1
hingga_masa_status	hingga	masa	status	1
hingga_masa_tanam	hingga	masa	tanam	1
hingga_masuknya_masa	hingga	masuknya	masa	1
hingga_mengakhiri_masa	hingga	mengakhiri	masa	1
hingga_menuju_masa	hingga	menuju	masa	1
hingga_menyelesaikan_masa	hingga	menyelesaikan	masa	1
hingga_pada_masa	hingga	pada	masa	1
hingga_selesai_masa	hingga	selesai	masa	1
hingga_usainya_masa	hingga	usainya	masa	1
hitam_menjelang_masa	hitam	menjelang	masa	1
honda_yang_masa	honda	yang	masa	1
honorer_dalam_masa	honorer	dalam	masa	1
honorer_pada_masa	honorer	pada	masa	1
hubungan_di_masa	hubungan	di	masa	1
hubungan_masa_lalu	hubungan	masa	lalu	1
hukum_di_masa	hukum	di	masa	1
hukum_terkait_masa-lah	hukum	terkait	masa-lah	1
hukuman_masa_lampau	hukuman	masa	lampau	1
hukumnya_kasus_masa	hukumnya	kasus	masa	1
hutan_untuk_masa	hutan	untuk	masa	1
ia_menghadapi_masa	ia	menghadapi	masa	1
ia_yakin_masa	ia	yakin	masa	1
ialah_masa_depan	ialah	masa	depan	1
ialah_masa_pemantapan	ialah	masa	pemantapan	1
ialah_masa_silam	ialah	masa	silam	1
ialah_pasal_masa	ialah	pasal	masa	1
ibadah_masa_emiritus	ibadah	masa	emiritus	1
ibu_dalam_masa	ibu	dalam	masa	1
ibu_pada_masa	ibu	pada	masa	1
ibu_selama_masa	ibu	selama	masa	1
ibukota_negara_masa	ibukota	negara	masa	1
idah_atau_masa	idah	atau	masa	1
ide_di_masa	ide	di	masa	1
ideal_di_masa	ideal	di	masa	1
identifikasi_masa-lah_secara	identifikasi	masa-lah	secara	1
ideologis_di_masa	ideologis	di	masa	1
idola_masa_depan	idola	masa	depan	1
idola_masa_kecilnya	idola	masa	kecilnya	1
iklan_rokok_masa	iklan	rokok	masa	1
ikut_me-nentukan_masa	ikut	me-nentukan	masa	1
ikut_menentukan_masa	ikut	menentukan	masa	1
ikut_mengukir_masa	ikut	mengukir	masa	1
ikut_menjalani_masa	ikut	menjalani	masa	1
ilegal_masa_bukan	ilegal	masa	bukan	1
ilmu_kesejarahan_masa	ilmu	kesejarahan	masa	1
ilmu_masa_kini	ilmu	masa	kini	1
ilmu_sepanjang_masa	ilmu	sepanjang	masa	1
ilmuwan-ilmuwan_energi_masa	ilmuwan-ilmuwan	energi	masa	1
imajinasiku_di_masa	imajinasiku	di	masa	1
impian_masa_depan	impian	masa	depan	1
impian_untuk_masa	impian	untuk	masa	1
impian-impian_masa_kecil	impian-impian	masa	kecil	1
impor_aduh_masa	impor	aduh	masa	1
impor_masa_sih	impor	masa	sih	1
indah_masa_kecilnya	indah	masa	kecilnya	1
indah-nya_masa_sekolah	indah-nya	masa	sekolah	1
indahnya_masa_kecil	indahnya	masa	kecil	1
indeks_masa_tubuh	indeks	masa	tubuh	1
independen_menggunakan_masa	independen	menggunakan	masa	1
indikator_produksi_masa	indikator	produksi	masa	1
industri_mobil_masa	industri	mobil	masa	1
industri_pada_masa	industri	pada	masa	1
informal_dalam_masa	informal	dalam	masa	1
informal_di_masa	informal	di	masa	1
informasi_masa_lampau	informasi	masa	lampau	1
informasikan_bahwa_masa	informasikan	bahwa	masa	1
ingat_betul_masa-masa	ingat	betul	masa-masa	1
ingatan_ke_masa	ingatan	ke	masa	1
ingin_agar_masa	ingin	agar	masa	1
ingin_membantu_masa	ingin	membantu	masa	1
ingin_memiliki_masa	ingin	memiliki	masa	1
ingin_memperbaiki_masa	ingin	memperbaiki	masa	1
ingin_menanyakan_masa	ingin	menanyakan	masa	1
ingin_mengawali_masa	ingin	mengawali	masa	1
ingin_mengetahui_masa	ingin	mengetahui	masa	1
ingin_menggunakan_masa	ingin	menggunakan	masa	1
ingin_menghabiskan_masa	ingin	menghabiskan	masa	1
ingin_menghancurkan_masa	ingin	menghancurkan	masa	1
ingin_menuntaskan_masa	ingin	menuntaskan	masa	1
ingin_menyongsong_masa	ingin	menyongsong	masa	1
inginkan_di_masa	inginkan	di	masa	1
ini_adalah_masa-masa	ini	adalah	masa-masa	1
ini_apa_masa	ini	apa	masa	1
ini_bercerita_masa	ini	bercerita	masa	1
ini_bukan_masa-lah	ini	bukan	masa-lah	1
ini_dalam_masa	ini	dalam	masa	1
ini_demi_masa	ini	demi	masa	1
ini_di_masa-masa	ini	di	masa-masa	1
ini_faktor_masa	ini	faktor	masa	1
ini_jadi_masa	ini	jadi	masa	1
ini_kehidupan_masa	ini	kehidupan	masa	1
ini_maka_masa	ini	maka	masa	1
ini_masa_kan	ini	masa	kan	1
ini_masa_kerjanya	ini	masa	kerjanya	1
ini_masa_kini	ini	masa	kini	1
ini_masa_kita	ini	masa	kita	1
ini_masa_orang	ini	masa	orang	1
ini_masa_pemulihan	ini	masa	pemulihan	1
ini_masa_pensiun	ini	masa	pensiun	1
ini_masa_perampungan	ini	masa	perampungan	1
ini_masa_saya	ini	masa	saya	1
ini_masa_transisi	ini	masa	transisi	1
ini_masa_tugas	ini	masa	tugas	1
ini_masa_yang	ini	masa	yang	1
ini_masih_masa	ini	masih	masa	1
ini_me-ngisi_masa	ini	me-ngisi	masa	1
ini_menatap_masa	ini	menatap	masa	1
ini_menduduki_masa	ini	menduduki	masa	1
ini_mengalami_masa	ini	mengalami	masa	1
ini_mengingat_masa	ini	mengingat	masa	1
ini_menjalani_masa	ini	menjalani	masa	1
ini_menuju_masa	ini	menuju	masa	1
ini_merupakan_masa-masa	ini	merupakan	masa-masa	1
ini_noh_masa	ini	noh	masa	1
ini_pada_masa-masa	ini	pada	masa-masa	1
ini_perpanjangan_masa	ini	perpanjangan	masa	1
ini_saat_masa	ini	saat	masa	1
ini_sampai_masa	ini	sampai	masa	1
ini_selama_masa	ini	selama	masa	1
ini_seperti_masa	ini	seperti	masa	1
ini_so_masa-masa	ini	so	masa-masa	1
ini_spekulasi_masa	ini	spekulasi	masa	1
ini_tampaknya_masa	ini	tampaknya	masa	1
inisiasikan_di_masa	inisiasikan	di	masa	1
inkubasi_masa_antara	inkubasi	masa	antara	1
inovasi_di_masa	inovasi	di	masa	1
insiden_di_masa	insiden	di	masa	1
inspirasi_masa_depan	inspirasi	masa	depan	1
inspirasi_masa_kepemimpinannya	inspirasi	masa	kepemimpinannya	1
interior_rumah_masa	interior	rumah	masa	1
internet_di_masa	internet	di	masa	1
internet_terkait_masa-lah	internet	terkait	masa-lah	1
istilah_hangat_masa	istilah	hangat	masa	1
istimewa_di_masa	istimewa	di	masa	1
istrinya_di_masa	istrinya	di	masa	1
isu_dimainkan_masa	isu	dimainkan	masa	1
isu_masa_depan	isu	masa	depan	1
itnggi_di_masa	itnggi	di	masa	1
itu_benar-benar_masa	itu	benar-benar	masa	1
itu_bukan_masa-lah	itu	bukan	masa-lah	1
itu_disebut_masa	itu	disebut	masa	1
itu_generasi_masa	itu	generasi	masa	1
itu_kecil_masa	itu	kecil	masa	1
itu_ketika_masa-lah	itu	ketika	masa-lah	1
itu_lanjutnya_masa-lah	itu	lanjutnya	masa-lah	1
itu_masa_hukuman	itu	masa	hukuman	1
itu_masa_kini	itu	masa	kini	1
itu_masa_pelayanan	itu	masa	pelayanan	1
itu_masa_weekend	itu	masa	weekend	1
itu_masa-masa_pemilihan	itu	masa-masa	pemilihan	1
itu_memasuki_masa	itu	memasuki	masa	1
itu_memikirkan_masa	itu	memikirkan	masa	1
itu_menghabiskan_masa	itu	menghabiskan	masa	1
itu_menjalani_masa	itu	menjalani	masa	1
itu_menjelang_masa	itu	menjelang	masa	1
itu_menjelaskan_masa	itu	menjelaskan	masa	1
itu_menurutnya_masa	itu	menurutnya	masa	1
itu_menyangkut_masa	itu	menyangkut	masa	1
itu_merepresentasikan_masa	itu	merepresentasikan	masa	1
itu_merindukan_masa-masa	itu	merindukan	masa-masa	1
itu_merupakan_masa	itu	merupakan	masa	1
itu_mestinya_masa	itu	mestinya	masa	1
itu_rumah_masa	itu	rumah	masa	1
itu_sebelum_masa	itu	sebelum	masa	1
itu_sejak_masa	itu	sejak	masa	1
itu_sejak_masa-masa	itu	sejak	masa-masa	1
itu_setelah_masa	itu	setelah	masa	1
itu_tontonan_masa	itu	tontonan	masa	1
itu_untuk_masa	itu	untuk	masa	1
itu_usai_masa	itu	usai	masa	1
itu_yakni_masa	itu	yakni	masa	1
itulah_bila_masa	itulah	bila	masa	1
itulah_masa_tiga	itulah	masa	tiga	1
jabatan_dalam_masa	jabatan	dalam	masa	1
jabatan_selepas_masa	jabatan	selepas	masa	1
jadi_aneh_masa	jadi	aneh	masa	1
